Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
2845,Los Angeles,90015,-118.2658977,34.0367637,48.45,88.85,98.77,0.0,90.66,86.1,61.71,62.2
4410,Los Angeles,91732,-118.0141173,34.0520775,74.1,81.05,75.81,50.69,32.41,80.96,69.32,51.8
4597,Los Angeles,90806,-118.1853182,33.8006191,20.85,66.67,60.12,0.0,46.68,90.0,82.79,52.2
3981,Los Angeles,90723,-118.1780909,33.9049478,35.16,81.64,84.68,0.0,97.54,71.35,81.82,60.5
3205,Tulare ,93631,-119.4468987,36.4518121,91.05,96.04,33.95,96.17,47.91,67.95,49.5,72.1
3610,Los Angeles,91605,-118.4020625,34.2121219,91.05,60.85,54.26,22.34,84.78,84.67,92.31,30.7
2687,Los Angeles,90744,-118.2475763,33.7957797,20.85,67.54,83.51,21.1,65.99,83.0,92.82,46.7
3785,Los Angeles,90061,-118.2755609,33.92558,29.89,85.39,96.47,0.0,99.15,98.62,93.81,60.2
4238,Merced ,95341,-120.4768042,37.2916307,72.55,89.45,72.73,0.0,43.49,93.11,98.94,76.4
4387,Los Angeles,91766,-117.7503192,34.0577434,76.94,92.07,79.46,0.0,35.49,81.79,75.22,51.4
6568,Los Angeles,90037,-118.2858532,33.9923462,39.99,76.88,88.7,0.0,94.0,92.09,86.29,53.3
2557,Los Angeles,90015,-118.2767157,34.0406231,46.99,87.7,95.07,0.0,98.91,85.97,61.58,70.4
2195,San Diego,92113,-117.1411746,32.6948502,29.89,51.64,98.94,0.0,33.94,94.7,73.37,58.3
5794,Los Angeles,90606,-118.0787046,33.9680887,56.96,86.83,88.26,18.21,92.01,62.15,88.0,31.5
5569,Los Angeles,91746,-117.9969046,34.0468815,74.1,82.95,88.31,0.0,84.43,55.16,78.44,36.0
3739,Los Angeles,90039,-118.2514556,34.1090483,63.61,89.06,91.52,0.0,91.66,49.75,29.45,45.1
2848,Los Angeles,90270,-118.1871993,33.9879399,50.54,86.02,93.18,0.0,69.55,53.33,82.9,40.3
7254,Los Angeles,90220,-118.2539533,33.881033,26.7,86.66,85.95,51.79,74.75,91.64,68.2,37.7
4681,San Joaquin,95205,-121.2605554,37.9516762,44.98,82.14,90.37,34.86,34.68,93.28,96.73,71.7
3682,Los Angeles,90003,-118.2752977,33.9728371,37.57,86.38,89.87,0.0,97.23,95.43,99.23,61.8
4649,Los Angeles,90731,-118.284187,33.7346618,16.78,64.85,98.92,0.0,21.91,93.62,64.02,54.5
3782,San Bernardino,92376,-117.3703725,34.0995419,98.67,77.81,67.02,0.0,47.73,84.16,95.44,73.3
4825,Los Angeles,90011,-118.2499406,33.999367,44.98,88.55,49.93,0.0,37.06,78.4,94.9,71.7
5531,Los Angeles,90011,-118.2570623,34.0218419,46.99,87.29,84.53,0.0,52.8,78.4,94.9,57.7
6750,San Bernardino,92405,-117.2908999,34.1322998,100.0,57.65,66.16,0.0,59.48,95.05,87.57,62.2
4981,Los Angeles,90059,-118.2341162,33.9243583,35.16,84.47,83.73,0.0,83.6,75.82,56.46,65.8
3036,Los Angeles,90640,-118.1235535,34.0060075,60.93,87.21,86.52,0.0,43.41,49.89,57.44,59.4
3660,Los Angeles,90031,-118.211907,34.0762204,62.53,92.45,41.41,0.0,54.8,68.21,26.58,66.6
3628,Los Angeles,90018,-118.3132694,34.033886,44.98,79.02,96.12,0.0,98.8,89.61,80.89,64.3
4476,Los Angeles,90280,-118.2241036,33.9506731,39.99,82.34,89.32,0.0,57.36,59.56,82.29,51.7
2691,Los Angeles,90026,-118.2776959,34.0756705,55.38,88.21,89.58,0.0,98.18,63.38,60.28,41.8
2728,Los Angeles,91352,-118.3736105,34.2197648,91.05,59.69,84.26,0.0,80.53,81.89,67.12,65.9
3386,San Bernardino,92408,-117.2948174,34.0741251,99.07,62.56,86.75,0.0,83.34,82.53,90.3,44.8
4621,Los Angeles,90002,-118.2488361,33.9587246,37.57,83.45,56.74,0.0,48.86,91.2,97.18,58.9
3154,Los Angeles,90033,-118.2116197,34.0445316,56.96,92.06,95.66,0.0,43.96,85.83,76.0,69.0
6111,Los Angeles,90002,-118.2508919,33.9512593,37.57,81.89,42.2,0.0,29.03,93.67,98.11,51.7
4737,Los Angeles,90016,-118.3592342,34.0369278,46.99,71.35,92.05,0.0,96.19,84.26,55.82,41.2
6032,Los Angeles,91732,-118.0200912,34.0587041,75.12,80.36,72.41,0.0,41.6,77.36,64.02,64.1
4189,Los Angeles,90002,-118.2502155,33.9392821,35.16,82.53,72.02,0.0,48.3,87.84,85.62,64.3
3853,Los Angeles,90744,-118.2774453,33.7748702,17.65,69.97,99.83,0.0,75.5,81.17,89.15,61.6
3263,San Bernardino,91761,-117.6174205,34.040951,84.58,98.23,94.51,34.93,85.38,61.64,82.13,26.4
3648,Los Angeles,90001,-118.2465194,33.9711665,39.99,85.86,48.33,0.0,40.7,85.27,97.63,54.5
4435,Fresno ,93703,-119.7453702,36.7577993,84.58,97.08,75.2,0.0,82.86,94.64,73.62,77.4
2797,Los Angeles,91731,-118.0467069,34.0769216,75.12,72.93,94.47,33.72,86.94,73.59,63.83,54.6
5934,Tulare ,93256,-119.2918483,35.9647863,82.48,94.14,21.39,88.31,6.1,42.56,73.62,69.9
4599,Los Angeles,90040,-118.1463431,34.0003294,57.06,88.91,95.18,0.0,80.51,58.96,76.81,32.6
3152,Fresno ,93650,-119.792414,36.8444241,82.48,96.12,71.14,0.0,76.26,94.33,71.49,61.3
6736,Los Angeles,90059,-118.2606543,33.9346821,32.15,83.9,52.51,0.0,53.2,94.68,91.92,57.9
6318,Orange ,92801,-117.9100305,33.8476162,51.9,84.49,91.19,0.0,96.75,62.2,55.53,58.9
5383,Fresno ,93702,-119.7455349,36.7250147,84.58,97.85,15.93,49.31,17.99,95.16,85.9,63.6
6727,San Bernardino,92410,-117.2922119,34.1173182,100.0,58.53,84.02,0.0,65.84,92.65,96.37,70.5
9180,San Bernardino,92405,-117.2905586,34.124986,100.0,57.88,74.88,0.0,56.3,91.54,78.44,80.4
4837,Fresno ,93706,-119.8121471,36.65561,79.99,94.3,34.98,91.97,3.39,93.41,74.95,46.4
5328,San Joaquin,95206,-121.2897337,37.9290303,46.99,58.01,85.35,0.0,69.41,93.18,88.11,57.4
5505,San Diego,92113,-117.138677,32.7018526,29.89,51.24,94.42,0.0,23.74,92.68,66.65,68.3
4201,Los Angeles,90805,-118.1556129,33.8716329,32.15,77.67,84.98,29.55,56.71,84.41,77.6,42.5
2348,Los Angeles,90221,-118.218295,33.8997715,29.89,84.97,84.03,0.0,43.13,91.5,97.53,56.7
7149,Alameda ,94621,-122.1969422,37.7588039,3.83,33.65,78.43,0.0,38.1,99.68,90.47,65.1
4851,Los Angeles,90063,-118.1885025,34.0360915,59.69,87.32,92.37,0.0,79.19,65.19,74.36,48.4
2415,Los Angeles,90016,-118.3651555,34.0251238,42.56,73.79,33.47,27.28,74.13,92.49,75.52,40.1
5163,Los Angeles,90022,-118.1597749,34.0158731,59.69,89.4,96.32,0.0,84.64,80.22,75.9,40.8
3407,Los Angeles,90044,-118.2837235,33.9857553,37.57,77.04,96.09,0.0,98.85,81.34,72.22,62.8
3474,Los Angeles,90007,-118.2765579,34.0152478,42.56,83.11,98.34,0.0,86.14,43.58,41.4,80.8
4376,Los Angeles,91205,-118.253081,34.1273036,66.81,69.81,73.29,0.0,57.25,46.92,65.79,57.1
2007,Los Angeles,90280,-118.2252846,33.9476557,39.99,82.34,90.08,0.0,66.09,59.56,82.29,52.2
5590,Contra Costa,94801,-122.3843954,37.9594657,6.38,39.93,61.69,25.52,28.09,98.57,73.47,44.7
6320,Los Angeles,90201,-118.1555455,33.9740105,50.54,78.23,82.36,66.1,42.86,51.78,87.96,59.1
3515,Tulare ,93274,-119.4402943,36.1358963,84.58,94.76,30.32,80.45,11.31,74.8,87.23,67.6
8677,Orange ,90620,-118.0150263,33.8646765,46.99,76.91,87.08,0.0,84.5,57.27,47.62,54.7
2393,Los Angeles,90012,-118.2392725,34.0644824,56.96,93.25,96.44,0.0,79.0,26.33,35.9,61.9
3385,Los Angeles,90007,-118.2718023,34.0222989,44.98,83.11,97.32,0.0,86.71,60.94,77.82,67.6
4218,San Bernardino,91764,-117.6409852,34.0672615,84.58,97.34,86.86,8.59,14.61,72.72,89.19,46.6
3360,Los Angeles,90640,-118.1174056,34.0035288,60.93,88.29,72.16,0.0,50.74,66.03,79.89,56.4
5779,Los Angeles,91405,-118.4445253,34.2060073,91.05,65.79,93.14,0.0,66.9,94.88,89.93,50.6
6779,Imperial ,92231,-115.4976096,32.6767102,70.28,71.16,96.6,0.0,95.01,69.34,90.95,56.6
5599,San Bernardino,92324,-117.3600222,34.0382751,97.6,89.38,55.03,0.0,84.19,78.49,84.32,34.4
4250,Los Angeles,90022,-118.1673915,34.0282174,59.69,81.51,99.27,0.0,63.6,80.22,75.9,53.7
3665,Los Angeles,90011,-118.2622815,34.0241996,44.98,84.31,88.24,0.0,51.58,78.4,94.9,69.7
3676,Los Angeles,90805,-118.1959346,33.877496,29.89,90.4,99.46,15.07,99.66,87.76,83.16,41.5
12934,Madera ,93637,-120.0540893,36.9361811,76.94,91.55,66.14,76.69,62.03,90.72,99.56,49.8
4388,San Diego,92113,-117.1263197,32.696749,29.89,50.99,93.28,0.0,55.76,94.13,71.16,58.6
4954,Los Angeles,90723,-118.1687296,33.8927048,35.16,83.6,63.04,0.0,44.76,71.35,81.82,56.1
4654,Los Angeles,90255,-118.2006924,33.9653735,44.98,80.51,49.28,0.0,40.1,69.72,97.03,44.3
3676,Fresno ,93721,-119.7927732,36.7369244,82.48,97.61,94.06,56.38,13.55,86.84,94.99,61.5
3436,Los Angeles,91746,-117.991289,34.0555809,75.12,80.61,51.74,16.66,79.55,55.16,78.44,35.4
7392,Fresno ,93722,-119.8542854,36.7785171,79.99,94.93,95.57,57.07,50.15,90.9,60.17,58.2
5133,Los Angeles,90063,-118.1739023,34.0407632,60.93,85.72,95.82,0.0,92.89,49.6,44.53,54.7
6713,Los Angeles,90262,-118.2193043,33.9247083,35.16,83.72,96.78,0.0,97.01,77.08,83.71,36.8
3415,Kern ,93206,-119.4164905,35.3940158,80.09,94.5,15.25,91.41,7.36,48.6,78.36,53.7
5934,Los Angeles,90220,-118.2262997,33.8996115,29.89,86.0,50.94,0.0,42.66,93.3,72.67,46.6
6781,Tulare ,93257,-119.0257487,36.0344686,82.48,94.64,16.49,89.55,5.99,65.94,86.08,53.5
5223,Los Angeles,90002,-118.2638081,33.9542444,35.16,84.01,34.86,0.0,19.6,92.26,97.3,67.7
5715,Los Angeles,90011,-118.2706778,33.9979135,39.99,78.31,40.88,0.0,27.69,78.4,94.9,71.6
5156,Los Angeles,91702,-117.9236036,34.1209332,84.58,60.27,77.91,0.0,96.76,79.85,76.35,37.7
986,Los Angeles,90810,-118.2212087,33.7952959,20.85,66.01,85.85,0.0,59.16,84.83,90.84,85.4
3697,Los Angeles,90011,-118.2695618,33.9922359,39.99,78.31,54.65,0.0,36.56,78.07,94.6,66.1
4723,Los Angeles,90723,-118.1828739,33.8975428,35.16,83.85,97.77,0.0,91.84,63.43,72.41,49.9
4934,Los Angeles,90037,-118.284071,34.0074463,39.99,78.64,94.32,0.0,95.18,92.88,87.82,55.7
5546,Los Angeles,90201,-118.1965167,33.9771928,46.99,81.42,43.87,0.0,47.85,62.08,96.68,57.5
4233,Los Angeles,90011,-118.2534818,34.010412,44.98,84.39,64.72,0.0,33.48,78.4,94.9,73.4
3594,Fresno ,93701,-119.781537,36.7444057,82.48,97.49,96.88,0.0,79.71,98.06,90.23,72.3
5461,Los Angeles,90001,-118.2629489,33.962408,37.57,84.84,55.1,0.0,64.25,81.69,91.65,66.3
7097,Tulare ,93618,-119.3859943,36.5384542,91.05,96.96,63.32,52.59,16.14,75.51,84.07,75.7
3251,Los Angeles,90220,-118.2607508,33.8984704,29.89,85.21,72.51,21.72,34.3,85.08,57.69,57.8
4160,Riverside ,92509,-117.3999055,33.9997288,97.0,94.21,96.75,0.0,76.64,65.94,76.96,52.4
2926,Los Angeles,90012,-118.2395097,34.0592851,55.38,93.25,97.86,22.21,82.89,26.33,35.9,57.1
3600,Los Angeles,90011,-118.2691132,34.01374,44.98,81.36,90.44,0.0,36.19,78.4,94.9,66.3
3759,Stanislaus ,95351,-120.982756,37.6209695,70.28,58.27,91.01,19.48,44.53,93.43,83.51,80.7
5355,Yolo ,95691,-121.563721,38.5637651,42.56,36.53,94.49,70.9,87.21,76.23,76.61,65.9
2420,Fresno ,93702,-119.7591482,36.7250069,82.48,97.75,18.92,0.0,3.96,92.61,77.37,80.2
3893,Los Angeles,91402,-118.4563804,34.226419,93.63,71.75,70.82,0.0,58.31,88.98,85.43,70.5
7661,Los Angeles,90011,-118.2621294,34.0173502,44.98,84.31,80.76,0.0,41.54,78.4,94.9,73.7
2567,Sacramento ,95814,-121.5016595,38.5818714,44.98,39.89,96.74,0.0,66.15,90.19,90.95,83.7
5238,Los Angeles,91402,-118.4408399,34.2152914,93.63,65.53,53.43,0.0,76.73,90.85,89.77,27.6
6103,Los Angeles,90013,-118.2432134,34.0411108,51.9,90.42,89.23,0.0,35.01,87.24,13.1,93.2
6083,Fresno ,93654,-119.4402301,36.5908573,88.7,97.25,33.24,90.34,8.18,80.55,86.99,62.3
4362,Los Angeles,91605,-118.4060882,34.1965389,88.7,61.34,75.46,0.0,92.88,55.07,57.54,45.6
5931,Los Angeles,90029,-118.296037,34.0872608,56.96,81.73,93.01,0.0,88.49,74.88,76.17,42.2
6365,Los Angeles,91767,-117.7259547,34.0640498,78.01,93.3,33.58,0.0,29.76,86.05,79.97,64.4
4360,Los Angeles,90813,-118.1850264,33.7862258,20.85,66.42,77.31,0.0,54.41,96.97,99.12,63.3
4173,San Bernardino,91762,-117.6629921,34.0660715,82.48,95.99,70.47,0.0,40.91,79.2,89.61,48.8
7493,Los Angeles,91767,-117.7432184,34.0696836,79.99,92.31,73.4,0.0,83.73,89.01,84.37,46.1
2868,Fresno ,93706,-119.8872955,36.7085379,78.22,92.83,20.82,92.62,6.8,97.35,91.89,47.5
3263,San Bernardino,92411,-117.3082365,34.1120412,100.0,60.01,98.97,0.0,85.04,98.34,90.95,69.4
1967,Kern ,93301,-119.0153944,35.3769557,93.63,99.79,97.26,0.0,30.16,98.82,87.41,73.7
2698,Los Angeles,90065,-118.2394938,34.1118266,64.73,75.27,83.32,0.0,85.56,74.75,38.48,34.8
3050,Los Angeles,91745,-117.9679168,34.0114015,70.28,86.6,94.45,0.0,98.71,50.76,49.83,40.3
2738,Stanislaus ,95351,-121.0071046,37.6373175,70.28,57.85,98.93,0.0,47.74,94.34,85.07,80.1
5363,San Bernardino,92405,-117.2912706,34.1396027,100.0,56.96,69.62,0.0,60.96,95.08,87.5,57.5
5892,Los Angeles,91605,-118.4183782,34.2147689,91.05,60.9,51.89,6.07,87.49,77.58,80.05,37.4
5027,Los Angeles,90201,-118.1749749,33.9647497,46.99,80.35,97.17,0.0,65.41,62.08,96.68,64.0
5950,Los Angeles,90017,-118.2675212,34.0551862,51.9,90.23,99.24,0.0,37.25,85.16,49.5,71.8
3216,Los Angeles,91605,-118.3913647,34.2192112,91.05,59.37,41.32,0.0,73.66,78.79,81.88,44.3
5637,Los Angeles,90044,-118.2861229,33.9564095,35.16,84.07,88.99,0.0,94.45,88.09,81.27,58.0
3643,Los Angeles,90810,-118.2182796,33.8165383,20.85,69.28,59.55,58.14,21.04,84.83,90.84,53.0
3605,Los Angeles,90220,-118.2347142,33.8849107,29.89,88.04,66.0,42.69,29.89,96.14,84.72,40.2
3367,Los Angeles,90038,-118.3277122,34.088924,59.69,73.14,82.43,0.0,52.05,67.75,69.79,63.8
4435,Los Angeles,91331,-118.4203143,34.2351095,95.27,59.45,72.08,0.0,95.98,86.29,56.46,22.4
2192,Los Angeles,91601,-118.3746553,34.1739725,79.99,62.1,75.28,0.0,58.2,72.38,66.54,50.6
4202,Tulare ,93274,-119.3370033,36.196369,88.7,98.54,85.03,67.93,36.55,79.62,93.07,52.2
6546,Los Angeles,90222,-118.2543733,33.9083355,29.89,86.29,60.9,0.0,45.21,95.92,93.91,23.1
3477,Kern ,93307,-119.0117159,35.3457339,93.63,99.91,32.64,0.0,42.58,91.23,85.29,58.6
2097,Los Angeles,90303,-118.3307284,33.9280513,29.89,85.43,98.82,51.76,98.64,88.85,90.52,27.7
9417,Tulare ,93257,-119.0217027,36.0577198,82.48,98.11,50.63,49.9,33.39,71.09,91.55,65.2
6273,Los Angeles,90222,-118.2270116,33.9148293,32.15,84.24,88.55,0.0,25.23,97.38,94.48,57.5
4238,Los Angeles,91766,-117.7322415,34.0483608,76.94,92.48,40.78,3.72,8.2,81.73,77.94,54.0
5578,Los Angeles,90280,-118.194008,33.9462081,42.56,80.97,45.92,0.0,30.36,59.56,82.29,39.6
3304,Los Angeles,90011,-118.2718914,34.0082598,42.56,81.36,60.22,0.0,38.11,78.4,94.9,72.4
9746,Tulare ,93291,-119.3858168,36.3926684,91.05,96.53,26.94,88.76,30.93,40.95,54.79,59.6
2839,Los Angeles,91331,-118.4209236,34.2458338,97.0,58.83,91.84,0.0,99.58,86.29,56.46,48.6
3608,Sutter ,95991,-121.6128856,39.1353485,46.99,48.04,89.63,78.83,65.08,57.96,88.62,63.7
3341,Los Angeles,91331,-118.4344849,34.2587738,97.0,59.93,83.45,0.0,99.61,86.29,56.46,35.5
6206,Stanislaus ,95351,-121.0038051,37.6223838,70.28,57.13,79.61,0.0,39.16,94.75,86.83,64.3
3405,Los Angeles,91733,-118.0426123,34.0596017,74.1,78.37,69.35,0.0,37.01,75.19,74.84,59.0
3473,Los Angeles,90744,-118.2656258,33.7797819,17.65,67.21,99.34,0.0,23.63,83.0,92.82,70.2
4699,Los Angeles,90723,-118.1692228,33.9046634,37.57,80.85,78.46,0.0,94.53,56.92,66.86,44.7
6360,San Bernardino,92407,-117.3464052,34.1524361,99.07,60.6,74.28,0.0,37.56,76.2,85.09,69.3
3763,Los Angeles,90044,-118.2854788,33.9446893,32.15,83.71,87.41,0.0,90.98,91.34,88.17,56.2
3469,Los Angeles,91352,-118.3594527,34.2143159,91.05,60.92,91.79,0.0,84.63,74.56,56.78,44.9
4402,Los Angeles,91331,-118.415214,34.2684745,97.0,57.93,78.49,0.0,51.84,86.29,56.46,77.4
5606,Los Angeles,90605,-118.0508252,33.9243441,53.73,74.42,88.19,0.0,39.41,66.97,94.97,41.3
3250,Los Angeles,91352,-118.3664946,34.2047368,88.7,61.52,83.21,0.0,25.98,71.17,52.95,44.6
4048,Los Angeles,90247,-118.3073078,33.8749347,24.88,78.54,48.94,0.0,63.23,76.55,53.81,35.5
4707,Los Angeles,90061,-118.2718223,33.9109785,29.89,86.06,62.71,0.0,27.11,94.02,75.31,36.7
5631,Los Angeles,91331,-118.4111792,34.2502996,97.0,60.25,84.0,0.0,21.84,86.29,56.46,43.5
2461,Merced ,95348,-120.5116548,37.3162975,72.55,88.84,84.74,74.9,54.16,89.82,96.86,61.2
1950,Los Angeles,91606,-118.3834122,34.1884919,82.48,61.44,36.14,0.0,64.68,80.38,89.19,55.5
3050,Fresno ,93726,-119.7439756,36.7873266,84.58,97.16,58.07,0.0,70.21,97.42,72.43,56.1
2532,Los Angeles,90029,-118.3027253,34.0885866,56.96,79.17,93.93,0.0,97.25,78.61,81.21,64.3
6937,Los Angeles,90606,-118.0729448,33.9775294,59.69,86.14,75.33,2.17,93.44,69.82,94.35,30.1
3655,San Bernardino,92411,-117.3310918,34.1121388,99.07,62.58,79.22,0.0,32.66,97.33,88.7,70.1
5558,Los Angeles,91767,-117.7337541,34.0860588,79.99,93.38,86.47,0.0,91.4,80.36,71.83,51.5
4870,Los Angeles,91406,-118.4697511,34.2184163,93.63,81.77,88.75,0.0,99.59,43.16,17.63,68.4
3015,Los Angeles,90044,-118.2858348,33.9402403,32.15,84.33,87.01,0.0,91.95,92.04,87.52,49.3
4542,Riverside ,92509,-117.3964984,34.02279,97.0,92.63,69.06,0.0,64.65,61.79,72.31,33.9
9530,Kern ,93215,-119.2527683,35.7653256,82.48,96.61,88.69,43.24,32.81,55.4,95.26,81.1
4086,Los Angeles,90003,-118.2717384,33.9785676,39.99,86.38,39.23,0.0,60.54,95.43,99.23,65.3
4301,San Joaquin,95240,-121.2596577,38.1342162,48.45,53.47,88.57,57.0,37.71,75.01,84.18,67.7
3084,Los Angeles,91331,-118.4286916,34.2639207,97.0,58.12,65.43,0.0,60.43,86.29,56.46,46.4
7237,Imperial ,92231,-115.5143868,32.6730724,70.28,56.99,86.72,73.34,96.73,69.34,90.95,46.5
3447,Los Angeles,90731,-118.2927139,33.7480876,16.78,65.09,79.8,0.0,62.9,91.35,57.89,56.0
2586,Kern ,93305,-118.9890643,35.3722473,93.63,99.78,89.15,0.0,21.4,94.23,82.32,91.6
6247,Los Angeles,90805,-118.2017298,33.847882,26.7,89.81,59.24,0.0,97.83,89.38,85.69,46.2
8430,Orange ,92832,-117.9286329,33.8608345,51.9,82.39,79.37,0.0,93.28,65.48,32.12,56.3
2572,Los Angeles,91606,-118.3748665,34.1937075,84.58,61.17,72.33,0.0,55.29,60.03,65.18,59.1
6379,Los Angeles,90806,-118.1850191,33.7934864,20.85,66.67,86.83,0.0,47.86,89.99,82.44,44.3
5407,Los Angeles,90063,-118.1883898,34.0508765,59.69,89.5,49.61,0.0,77.8,65.19,74.36,57.1
5285,Los Angeles,90640,-118.0998041,34.0116507,64.73,79.38,34.57,0.0,63.53,51.23,64.42,49.7
2896,Los Angeles,90026,-118.266009,34.0683668,53.73,89.98,98.33,0.0,97.61,63.7,60.59,57.7
2407,Los Angeles,90248,-118.2869247,33.9127934,29.89,86.71,89.3,0.0,92.16,79.08,56.61,44.7
2682,Los Angeles,90028,-118.3244586,34.0943767,59.69,77.19,98.07,0.0,66.19,60.17,54.91,65.2
3057,Los Angeles,90250,-118.3402541,33.9274077,29.89,77.56,99.03,52.03,97.84,59.85,54.91,44.7
3480,Fresno ,93702,-119.7634494,36.7395157,82.48,97.56,62.36,0.0,71.96,95.53,88.11,64.3
5975,San Bernardino,92316,-117.3863212,34.043922,97.6,91.24,16.13,0.0,10.7,80.58,87.46,43.3
4940,Los Angeles,90062,-118.3108167,33.9920834,37.57,75.52,44.24,0.0,50.04,95.23,83.39,41.3
3918,Los Angeles,90304,-118.3633462,33.9436514,29.89,80.73,73.55,59.03,95.8,67.17,70.3,63.4
5276,Los Angeles,90033,-118.2095139,34.0513395,57.77,92.06,97.44,0.0,95.55,85.83,76.0,56.1
7650,Riverside ,92501,-117.3664576,34.0057669,97.0,91.21,94.64,0.0,88.28,88.01,92.44,30.7
9515,Riverside ,92570,-117.2305725,33.7831506,95.27,53.42,83.3,70.28,76.48,61.65,87.05,62.9
5401,Los Angeles,91406,-118.497369,34.2020955,91.05,92.82,75.07,0.0,65.14,84.25,86.24,34.7
6955,San Joaquin,95206,-121.2968776,37.9058022,48.45,54.79,65.49,56.0,82.34,90.93,84.07,36.2
4457,Los Angeles,90250,-118.3338741,33.9178467,29.89,84.87,72.57,49.03,93.11,81.8,83.99,27.7
2666,Los Angeles,91402,-118.451843,34.2152447,93.63,70.17,82.92,0.0,76.44,90.85,89.77,65.9
1703,San Joaquin,95205,-121.2731105,37.9483459,44.98,78.94,88.41,25.03,23.99,92.98,96.15,70.7
4432,Los Angeles,90022,-118.1647906,34.0186759,57.77,85.46,98.32,0.0,84.34,79.11,74.91,49.3
5835,Los Angeles,91203,-118.2691593,34.1511527,71.66,70.29,97.34,0.0,89.89,39.82,78.17,35.6
4530,Los Angeles,91605,-118.4001225,34.2003101,88.7,61.38,61.23,11.66,92.28,68.63,73.03,34.3
2829,Los Angeles,91352,-118.3705556,34.2142143,88.7,60.75,80.49,0.0,25.58,76.96,59.93,47.3
4409,Los Angeles,90044,-118.2913772,33.9856234,37.57,76.88,49.0,0.0,60.28,96.73,97.43,59.8
2739,Los Angeles,90255,-118.2289994,33.9842406,44.98,86.7,54.91,0.0,49.39,69.97,97.03,50.1
4239,Los Angeles,90018,-118.3318299,34.0267587,42.56,76.3,60.25,0.0,73.13,88.72,78.17,47.8
4523,Los Angeles,90011,-118.262416,34.011351,44.98,82.46,71.97,0.0,41.79,78.4,94.9,53.8
6596,Los Angeles,90002,-118.2593919,33.9470153,35.16,82.9,29.51,0.0,30.29,92.83,97.74,50.2
3804,Los Angeles,90044,-118.2861548,33.9621528,35.16,85.77,91.18,0.0,94.59,87.26,78.36,65.7
3346,Los Angeles,90270,-118.2024051,33.9927923,48.45,84.67,97.98,0.0,25.9,49.7,61.58,63.8
6319,Los Angeles,90001,-118.2367913,33.9707698,42.56,85.25,57.15,0.0,52.63,76.87,93.38,39.7
5828,Los Angeles,90031,-118.2103403,34.0706563,60.66,92.45,84.34,0.0,88.7,68.21,26.58,66.4
5292,Los Angeles,91331,-118.4202492,34.2731324,97.0,56.43,64.43,0.0,83.75,86.29,56.46,32.3
6704,Los Angeles,91335,-118.5395023,34.2001766,84.58,98.01,44.23,0.0,66.59,87.23,93.96,39.8
3269,Los Angeles,91733,-118.0487816,34.054936,72.55,80.78,71.28,0.0,21.28,75.19,74.84,55.5
7281,Los Angeles,90280,-118.1679058,33.9202524,37.57,79.34,84.73,0.0,90.61,44.6,65.49,32.8
3210,Los Angeles,90063,-118.1815818,34.0368392,59.69,87.32,83.05,0.0,81.68,65.19,74.36,55.0
2861,Los Angeles,90016,-118.3547601,34.029939,42.56,75.48,73.88,0.0,98.34,92.49,75.52,43.8
2641,Los Angeles,90016,-118.3505675,34.0373844,44.98,76.18,90.26,0.0,99.25,88.97,65.79,42.3
4057,Los Angeles,91768,-117.7658059,34.0617068,76.94,91.29,68.29,0.0,25.91,84.31,71.4,69.0
5521,Sacramento ,95838,-121.420238,38.6416454,56.96,38.43,80.5,14.59,64.09,98.29,98.85,54.8
4885,Los Angeles,90017,-118.2683015,34.05073,50.54,89.35,99.64,0.0,88.88,78.5,37.08,65.8
7333,Los Angeles,90302,-118.3644426,33.9692979,35.16,72.5,80.65,0.0,84.79,90.5,80.72,43.4
7498,Los Angeles,90247,-118.2957134,33.9011403,29.89,84.32,43.48,64.21,45.35,88.95,73.62,39.0
3283,Los Angeles,90255,-118.231291,33.9771202,42.56,83.02,71.09,0.0,64.79,69.97,97.03,65.1
3241,Fresno ,93727,-119.7092464,36.7577958,88.7,96.85,46.85,35.48,44.83,88.52,72.06,54.5
4341,Los Angeles,90002,-118.261893,33.9397052,35.16,81.63,34.45,0.0,51.19,84.88,81.88,55.9
4438,San Joaquin,95205,-121.254226,37.9672954,44.98,64.88,87.88,0.0,68.43,93.28,96.73,46.2
4080,Los Angeles,91768,-117.7559076,34.0671263,76.94,91.8,48.75,0.0,84.45,72.32,53.9,56.4
4420,Fresno ,93662,-119.5492976,36.5887994,88.7,95.22,24.12,97.14,20.06,97.05,93.17,70.2
2490,Alameda ,94603,-122.1834997,37.7323261,6.38,22.73,93.84,0.0,98.49,99.94,84.58,43.8
5159,Los Angeles,90745,-118.2732944,33.8414725,22.19,82.4,76.65,0.0,92.86,75.19,80.62,22.5
2654,Solano ,94590,-122.259038,38.1017927,13.62,39.15,75.44,32.28,10.0,99.81,91.55,70.3
3542,Los Angeles,90004,-118.2960541,34.0776717,53.73,84.77,94.11,0.0,89.91,65.09,64.12,60.9
8384,Kern ,93307,-118.9490692,35.3238825,95.27,99.54,9.68,86.24,26.16,87.56,95.99,55.2
4165,Los Angeles,90037,-118.2893576,34.0073136,39.99,77.32,51.92,0.0,63.75,92.88,87.82,84.7
