Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
3152,Los Angeles,90221,-118.2124134,33.881969,31.84,81.66,88.0,0.0,77.95,84.86,89.4,40.7
6409,San Joaquin,95215,-121.2359945,37.9647921,53.02,94.2,40.49,74.41,82.72,60.54,76.18,64.3
6893,Los Angeles,90026,-118.2560631,34.0625684,53.02,92.89,97.72,0.0,95.04,45.38,23.7,60.8
4557,Los Angeles,90011,-118.2520958,33.9921607,53.02,92.89,75.03,0.0,67.56,73.07,70.78,68.2
3908,Los Angeles,91201,-118.2987272,34.1621154,73.93,81.66,82.39,0.0,98.08,24.83,59.83,33.5
6065,Los Angeles,90201,-118.1555455,33.9740105,53.02,81.66,78.82,71.36,48.64,45.92,60.24,71.8
3552,Alameda ,94621,-122.2213677,37.7200105,7.58,30.7,91.9,0.0,81.2,98.54,85.11,52.5
7312,Los Angeles,90222,-118.2337235,33.9131395,40.49,81.66,57.83,0.0,25.54,93.12,88.6,69.4
6263,Los Angeles,90201,-118.1616452,33.9702059,53.02,81.66,78.82,74.48,44.7,53.9,75.41,67.8
4930,Los Angeles,90806,-118.1853182,33.8006191,31.84,66.23,83.63,0.0,46.76,86.14,69.62,56.9
5601,Los Angeles,90023,-118.1822336,34.0217436,53.02,83.99,96.98,0.0,96.54,60.37,53.7,73.6
4902,Los Angeles,90723,-118.1828739,33.8975428,40.49,81.66,80.3,0.0,89.15,71.08,86.06,58.4
4052,Los Angeles,90280,-118.1782284,33.9448778,40.49,81.66,57.2,17.0,86.58,47.39,83.54,57.4
4325,Los Angeles,90001,-118.2531399,33.9714062,53.02,81.66,75.68,0.0,74.27,84.58,90.45,64.8
4345,Los Angeles,90220,-118.2582626,33.8906679,40.49,81.66,81.42,32.69,20.35,93.63,89.64,35.3
2815,Fresno ,93721,-119.774839,36.7426787,98.18,97.22,96.78,41.48,72.8,77.0,63.65,72.9
5860,Stanislaus ,95380,-120.8576989,37.4861261,82.1,92.89,47.16,47.68,67.68,86.54,96.85,71.2
4335,Los Angeles,91706,-117.9690103,34.072647,69.23,66.23,70.86,10.66,85.07,71.62,79.04,55.6
4912,Los Angeles,90221,-118.2109036,33.8923624,40.49,81.66,77.87,0.0,42.75,88.46,94.68,51.8
5066,Los Angeles,90031,-118.2197131,34.0800585,53.02,92.89,85.34,0.0,91.63,55.98,27.34,64.5
3254,Los Angeles,90039,-118.2514556,34.1090483,60.88,83.99,80.14,0.0,91.7,70.25,64.31,39.8
4174,Los Angeles,90723,-118.1687296,33.8927048,40.49,81.66,76.58,0.0,29.65,71.08,86.06,57.9
5676,San Bernardino,91764,-117.6199919,34.0670436,91.1,92.89,93.58,37.02,77.04,64.48,70.1,55.2
4619,Los Angeles,90062,-118.3108167,33.9920834,53.02,83.99,49.15,0.0,72.43,89.03,75.81,55.5
5882,Los Angeles,91706,-117.9850227,34.0707595,69.23,66.23,61.63,57.13,96.55,71.62,79.04,59.0
4789,Stanislaus ,95350,-121.0393581,37.6767786,73.93,92.89,72.71,93.59,80.16,92.07,90.89,72.9
4285,Los Angeles,90061,-118.2679732,33.9296426,40.49,81.66,76.65,0.0,98.82,87.69,77.14,68.3
6313,Los Angeles,91767,-117.7259547,34.0640498,82.1,92.89,81.51,41.14,49.44,83.42,65.63,71.4
5252,Los Angeles,90003,-118.2761415,33.9560337,53.02,81.66,75.51,0.0,99.47,91.35,93.57,75.7
2985,San Bernardino,91761,-117.6174205,34.040951,91.1,93.64,89.72,31.06,84.71,58.47,97.53,39.0
4160,Los Angeles,90063,-118.1810137,34.0445158,53.02,92.89,86.68,0.0,59.33,60.34,79.52,75.6
3195,Los Angeles,90250,-118.3402541,33.9274077,40.49,81.66,73.12,54.67,97.39,68.02,46.86,50.8
6798,San Bernardino,92408,-117.2622655,34.0763612,98.18,81.66,86.89,44.49,77.23,69.62,64.84,71.8
5085,Los Angeles,91733,-118.0584597,34.0649651,64.8,69.14,68.24,37.98,75.55,58.85,56.26,59.9
1146,Los Angeles,90650,-118.0671761,33.9239459,53.02,81.66,75.72,0.0,51.45,62.02,86.34,55.2
6973,Los Angeles,90262,-118.1810628,33.9220335,40.49,81.66,75.0,0.0,96.85,64.52,81.35,52.8
3556,Fresno ,93650,-119.792414,36.8444241,91.1,97.22,91.03,0.0,44.12,95.39,62.62,65.1
2334,Los Angeles,90016,-118.3651555,34.0251238,53.02,81.66,74.5,26.73,72.58,92.86,74.21,42.5
3014,Los Angeles,90059,-118.2453429,33.9255436,40.49,81.66,61.21,0.0,95.73,89.0,74.48,70.0
5873,Los Angeles,91706,-117.9962625,34.0721312,69.23,66.23,54.32,44.22,97.33,71.62,79.04,52.8
4494,Los Angeles,90022,-118.1647906,34.0186759,53.02,81.66,95.79,0.0,86.56,71.81,88.88,70.3
3105,Los Angeles,90023,-118.1955701,34.0248828,53.02,92.89,96.98,0.0,99.51,69.89,67.04,70.5
4090,Los Angeles,90746,-118.2687215,33.8526247,31.84,81.66,80.37,16.69,90.85,90.79,68.15,32.6
3412,Los Angeles,90001,-118.2629318,33.9660533,53.02,81.66,78.84,0.0,61.52,83.32,85.71,74.8
6342,Los Angeles,90723,-118.1719652,33.8861963,40.49,81.66,80.86,65.62,68.79,61.29,69.62,56.9
4567,Los Angeles,90022,-118.165883,34.0387595,53.02,83.99,89.91,0.0,93.9,70.15,87.55,67.6
4585,Fresno ,93662,-119.5492976,36.5887994,98.18,97.73,25.21,97.58,6.24,87.72,84.23,83.6
3738,Los Angeles,91766,-117.7503192,34.0577434,82.1,92.89,73.35,0.0,52.75,78.42,67.96,67.1
2255,Alameda ,94603,-122.1834997,37.7323261,7.58,30.7,91.52,0.0,92.27,99.71,96.88,55.8
2105,Riverside ,92501,-117.3656342,33.9928146,98.18,92.89,95.3,0.0,86.2,94.12,89.03,63.0
3288,Riverside ,92879,-117.5306429,33.8801854,85.21,93.64,87.62,0.0,97.18,46.7,93.87,67.4
4679,Los Angeles,90731,-118.284187,33.7346618,31.84,66.23,96.25,0.0,48.4,87.56,71.46,56.1
5882,Fresno ,93702,-119.7453861,36.739532,98.18,97.22,85.6,0.0,41.52,96.57,99.43,79.0
3431,Los Angeles,90063,-118.1755967,34.0539591,60.88,83.99,86.68,0.0,84.58,60.34,79.52,60.9
7111,Kern ,93304,-119.0109288,35.3604274,98.18,99.64,87.49,0.0,47.19,94.2,77.48,74.9
5836,Los Angeles,90222,-118.2270116,33.9148293,40.49,81.66,57.83,0.0,52.14,93.12,88.6,61.6
3365,Los Angeles,90810,-118.2182796,33.8165383,31.84,66.23,88.04,59.59,27.61,79.94,69.52,65.5
4921,Los Angeles,91331,-118.4292815,34.2763731,82.1,66.23,73.53,0.0,88.6,65.75,14.54,57.6
4888,Riverside ,92551,-117.239288,33.8955489,98.18,92.89,39.45,0.0,48.93,64.83,77.46,61.8
4564,Los Angeles,90061,-118.2768346,33.9364442,40.49,81.66,75.51,0.0,98.86,90.34,88.69,71.9
4586,Los Angeles,90002,-118.2461145,33.948506,40.49,81.66,76.48,0.0,45.64,88.88,91.68,75.3
5547,Alameda ,94621,-122.1969422,37.7588039,7.58,30.7,91.92,0.0,22.25,99.06,86.27,66.5
2877,Kern ,93307,-118.9369122,35.2620354,98.18,98.74,14.97,96.54,6.12,82.97,76.95,67.0
4141,Los Angeles,91352,-118.3594527,34.2143159,77.87,81.66,94.14,0.0,83.08,82.97,55.94,47.7
5263,Los Angeles,90745,-118.2732944,33.8414725,31.84,81.66,73.23,17.35,94.1,69.53,74.21,30.4
4241,San Diego,92113,-117.1267377,32.7035568,22.34,66.23,97.98,0.0,54.52,93.62,50.8,77.7
15845,Kern ,93250,-119.1909489,35.6819031,91.1,98.69,13.43,93.39,10.65,59.69,72.0,56.4
3539,Kern ,93307,-119.0117159,35.3457339,98.18,99.86,89.6,0.0,42.5,89.81,66.09,59.2
4966,Los Angeles,90037,-118.284071,34.0074463,53.02,92.89,94.04,0.0,99.49,90.18,79.28,70.7
3812,Riverside ,92507,-117.352832,33.9799005,98.18,92.89,95.4,0.0,54.51,71.9,65.81,79.6
3570,San Joaquin,95215,-121.190401,37.9350761,60.88,93.01,28.75,92.66,40.34,60.58,76.36,64.0
3498,Los Angeles,90038,-118.3277122,34.088924,64.8,83.99,90.59,0.0,83.9,62.21,62.16,64.8
4215,Los Angeles,90660,-118.1106254,33.9759777,53.02,81.66,66.41,6.93,51.99,72.71,95.59,42.7
5496,Los Angeles,90220,-118.2262997,33.8996115,40.49,81.66,57.83,0.0,39.84,90.91,82.13,62.3
4555,Fresno ,93703,-119.7791954,36.7724799,98.18,97.22,96.12,0.0,68.97,97.05,85.09,72.4
4630,Riverside ,92509,-117.44041,34.0234351,98.18,94.67,21.31,0.0,85.9,61.9,88.31,45.4
6325,Los Angeles,90063,-118.1883898,34.0508765,53.02,92.89,86.68,0.0,94.37,60.34,79.52,62.7
3599,Los Angeles,90011,-118.251933,34.0157537,53.02,92.89,94.2,0.0,56.26,73.07,70.78,79.3
4051,Los Angeles,90201,-118.1537012,33.967443,53.02,81.66,78.72,73.03,39.19,47.45,63.65,60.9
3668,Los Angeles,90063,-118.181318,34.052283,53.02,92.89,86.68,0.0,90.2,60.34,79.52,51.0
6097,Merced ,93635,-120.8585299,37.0634558,69.23,92.89,32.69,76.07,18.07,95.85,98.93,75.2
4257,Los Angeles,90255,-118.2006924,33.9653735,53.02,81.66,67.19,0.0,58.32,63.96,78.18,55.3
3019,Los Angeles,90744,-118.2549079,33.7780161,31.84,66.23,99.79,0.0,46.6,78.81,78.89,64.9
6569,Los Angeles,90001,-118.2367913,33.9707698,53.02,81.66,72.18,0.0,70.57,79.48,85.61,59.8
2881,Los Angeles,90026,-118.2776959,34.0756705,53.02,92.89,92.61,0.0,97.02,61.68,46.0,58.5
4292,Los Angeles,90201,-118.1829301,33.9660331,53.02,81.66,69.97,0.0,65.03,53.9,75.41,71.9
2202,San Bernardino,92324,-117.3056556,34.0592689,98.18,83.99,93.09,0.0,96.1,91.5,99.15,54.7
3357,Los Angeles,91331,-118.4327217,34.2670388,82.1,66.23,73.93,0.0,86.75,81.27,46.68,50.8
4587,Los Angeles,90805,-118.2044859,33.8778668,31.84,81.66,83.43,0.0,80.12,82.48,68.38,64.9
5091,Ventura ,93030,-119.1342635,34.2084353,40.49,40.92,41.36,99.58,68.53,95.95,97.79,73.0
5577,Los Angeles,91766,-117.7643708,34.0542894,82.1,92.89,70.04,0.0,31.37,78.94,76.95,73.7
3973,Los Angeles,90805,-118.1600078,33.8783269,40.49,81.66,66.43,0.0,93.68,74.03,53.63,51.7
3449,Los Angeles,91606,-118.3943295,34.193936,77.87,81.66,66.4,0.0,71.22,77.07,88.51,60.5
4394,Los Angeles,90011,-118.2608283,33.9982715,53.02,92.89,79.39,0.0,63.25,73.07,70.78,75.4
4931,Los Angeles,91405,-118.4531264,34.2047824,77.87,66.23,55.23,0.0,77.15,92.58,95.16,66.8
7140,San Diego,92113,-117.1528082,32.7037376,22.34,66.23,99.65,0.0,70.61,81.0,44.11,67.7
3373,Los Angeles,90221,-118.1890767,33.8934041,40.49,81.66,80.62,0.0,85.45,88.29,94.68,68.8
3765,Los Angeles,91605,-118.3916113,34.1967006,77.87,81.66,66.4,0.0,60.33,69.41,79.92,67.6
3513,Los Angeles,90004,-118.2881064,34.0800134,60.88,92.89,84.29,0.0,93.57,68.69,29.21,58.8
3562,Los Angeles,90003,-118.2771699,33.9857805,53.02,83.99,79.39,0.0,99.5,91.35,93.57,73.4
2990,Los Angeles,90001,-118.2413457,33.9852598,53.02,83.99,72.18,0.0,51.97,79.15,82.53,62.5
5263,Los Angeles,90037,-118.2839315,33.9996748,53.02,92.89,85.35,0.0,99.86,90.18,79.28,70.9
6352,Los Angeles,90805,-118.2017298,33.847882,31.84,69.14,65.63,0.0,93.36,87.42,77.62,53.9
2869,Los Angeles,90016,-118.3505675,34.0373844,60.88,81.66,76.52,0.0,98.66,87.83,59.24,43.8
4306,San Bernardino,92374,-117.197144,34.1064459,100.0,69.14,57.64,23.37,58.09,74.62,78.31,44.0
5323,Los Angeles,90221,-118.2100244,33.8993431,40.49,81.66,72.66,0.0,38.41,88.46,94.68,69.9
4478,Los Angeles,90023,-118.2030018,34.0285553,53.02,92.89,96.8,0.0,98.6,53.76,45.57,68.1
4673,Fresno ,93702,-119.7453946,36.7468158,98.18,97.22,90.85,0.0,31.19,96.57,99.43,70.6
4414,Los Angeles,90022,-118.1673915,34.0282174,53.02,83.99,96.98,0.0,70.01,71.81,88.88,74.3
5461,Los Angeles,90606,-118.0787046,33.9680887,53.02,81.66,64.03,0.0,87.48,78.02,98.34,37.3
6022,Stanislaus ,95354,-120.9440005,37.6466798,73.93,92.89,42.83,67.76,51.22,86.21,88.54,69.2
3282,San Bernardino,92411,-117.3082365,34.1120412,98.18,81.66,92.1,0.0,73.61,98.49,97.05,68.8
2789,Los Angeles,90007,-118.2686568,34.0304827,53.02,92.89,94.04,0.0,96.72,70.88,56.84,74.7
3681,Los Angeles,90001,-118.2465194,33.9711665,53.02,81.66,72.18,0.0,61.05,84.58,90.45,67.4
4492,Los Angeles,90011,-118.2499406,33.999367,53.02,92.89,84.47,0.0,52.64,73.07,70.78,79.6
2506,Los Angeles,90221,-118.218295,33.8997715,40.49,81.66,57.83,0.0,37.82,88.46,94.68,68.2
6057,Los Angeles,90605,-118.0508252,33.9243441,53.02,81.66,72.21,0.0,34.33,70.73,85.4,59.5
3720,Los Angeles,90280,-118.1918918,33.9548717,40.49,81.66,57.2,9.04,79.33,42.92,75.65,49.5
4360,Los Angeles,90026,-118.2624816,34.0634788,53.02,92.89,97.71,0.0,66.65,46.62,22.07,69.0
4580,Imperial ,92243,-115.5453184,32.7938734,77.87,17.81,38.67,77.04,55.32,95.2,96.42,73.4
7139,Los Angeles,90247,-118.2957134,33.9011403,40.49,81.66,81.21,59.42,47.95,84.69,75.22,50.2
4427,Los Angeles,90249,-118.3065724,33.9079762,40.49,81.66,75.61,64.23,61.56,74.17,49.21,55.4
6488,Orange ,92806,-117.8580732,33.8446052,60.88,66.23,60.83,73.51,98.35,73.76,77.31,35.2
4173,San Joaquin,95336,-121.1751635,37.8481254,64.8,92.89,26.6,95.36,41.26,83.73,74.77,42.8
6450,Stanislaus ,95380,-120.8633794,37.4995559,82.1,92.89,48.21,93.66,55.88,86.54,96.85,40.7
6366,Los Angeles,90262,-118.2033535,33.9170524,40.49,81.66,80.11,0.0,97.32,59.08,72.77,53.3
3700,Los Angeles,90018,-118.3318299,34.0267587,53.02,92.89,78.44,0.0,86.4,85.1,59.18,72.6
2594,Los Angeles,90028,-118.3244586,34.0943767,64.8,92.89,90.59,0.0,86.93,57.96,52.51,69.6
3127,Los Angeles,90012,-118.2302769,34.06898,53.02,92.89,96.81,0.0,71.8,23.46,10.47,71.8
5998,Los Angeles,91331,-118.4202492,34.2731324,82.1,66.23,61.16,0.0,84.85,81.27,46.68,55.4
5427,Los Angeles,91746,-117.9969046,34.0468815,64.8,81.66,87.65,0.0,88.62,56.73,71.77,38.1
4227,Los Angeles,90028,-118.3113901,34.0999771,64.8,92.89,90.59,0.0,94.11,61.76,58.86,60.3
4138,Los Angeles,91766,-117.7335433,34.039394,82.1,92.89,69.42,1.28,27.6,78.94,76.95,55.4
3982,Los Angeles,91411,-118.4523813,34.1830757,77.87,66.23,77.32,0.0,78.53,74.79,88.63,81.2
4319,Kern ,93308,-119.033747,35.4058896,91.1,99.64,95.78,0.0,54.38,84.6,84.45,76.9
3631,Stanislaus ,95354,-120.9345314,37.6436041,73.93,92.89,42.83,79.99,33.89,82.51,84.59,47.5
4776,Los Angeles,91768,-117.7827836,34.0670423,82.1,81.66,79.74,0.0,85.5,83.29,63.65,58.8
6617,Los Angeles,90201,-118.195066,33.9724728,53.02,81.66,70.5,0.0,65.28,51.84,72.0,66.6
7016,Tulare ,93257,-119.0257487,36.0344686,98.18,94.97,11.6,87.78,7.29,64.13,85.59,68.3
5279,Ventura ,93030,-119.1669539,34.1929074,40.49,40.92,39.99,97.47,35.05,95.45,97.12,66.7
3520,Fresno ,93702,-119.7634494,36.7395157,98.18,97.22,94.18,0.0,34.79,95.11,98.8,70.5
4564,San Bernardino,92324,-117.3378085,34.0729192,98.18,92.89,67.14,0.0,87.27,91.5,99.15,55.1
6769,Los Angeles,90002,-118.2336919,33.9395183,40.49,81.66,76.48,0.0,53.68,81.4,72.77,70.9
4235,Los Angeles,90011,-118.2542903,33.9993679,53.02,92.89,86.05,0.0,65.94,73.07,70.78,79.5
4681,Stanislaus ,95307,-120.9641077,37.6035519,73.93,92.89,62.09,0.0,79.51,45.95,79.33,73.0
2281,Los Angeles,91731,-118.0605567,34.0686907,64.8,69.14,67.44,35.21,97.97,57.99,55.14,47.3
9297,Kern ,93215,-119.2527683,35.7653256,91.1,98.65,51.84,35.63,49.39,60.96,73.39,81.0
4084,Los Angeles,90247,-118.2952308,33.8771796,40.49,81.66,80.51,32.89,63.22,73.12,53.63,46.1
5420,Los Angeles,90201,-118.1965167,33.9771928,53.02,81.66,70.5,0.0,62.8,52.14,72.45,64.6
4043,Los Angeles,90670,-118.0524424,33.9427453,53.02,81.66,57.05,0.0,38.94,66.39,81.4,54.1
5634,San Bernardino,92407,-117.3313886,34.1410962,100.0,83.99,67.63,0.0,57.88,83.52,75.76,73.0
8795,San Bernardino,91763,-117.6996325,34.063215,85.21,92.89,89.74,45.26,28.25,79.85,90.96,68.6
4841,San Bernardino,92335,-117.4447619,34.0723219,98.18,92.89,94.46,0.0,83.71,80.35,92.0,57.5
4771,Fresno ,93722,-119.8702581,36.7926994,91.1,97.22,94.05,4.36,60.82,90.44,85.34,52.1
6962,Los Angeles,90221,-118.1971508,33.8868935,40.49,81.66,83.43,0.0,88.83,86.56,91.76,56.7
3000,Los Angeles,90606,-118.0683122,33.9660089,53.02,81.66,60.93,0.0,47.4,71.45,96.07,58.8
10473,Madera ,93637,-120.0540893,36.9361811,91.1,81.66,53.62,73.72,50.22,90.11,92.17,67.9
6562,Fresno ,93640,-120.5773805,36.626297,77.87,84.07,9.42,90.86,10.1,87.94,92.98,87.0
5620,Los Angeles,90059,-118.2606543,33.9346821,40.49,81.66,75.53,0.0,57.19,85.6,66.92,72.7
2370,Los Angeles,90744,-118.2475763,33.7957797,31.84,66.23,91.0,23.86,54.79,78.81,78.89,58.0
3606,Los Angeles,90059,-118.2614031,33.925262,40.49,81.66,80.36,0.0,99.24,83.32,63.07,61.9
3567,Stanislaus ,95358,-121.0018903,37.5972529,73.93,92.89,68.91,88.43,34.29,88.73,91.39,50.6
4943,Los Angeles,90044,-118.2857509,33.9334324,40.49,81.66,75.51,0.0,99.02,89.02,75.48,69.1
3432,Los Angeles,91352,-118.3664946,34.2047368,77.87,81.66,94.15,0.0,70.35,74.83,42.05,43.8
5531,Los Angeles,91402,-118.4408399,34.2152914,77.87,66.23,55.23,0.0,80.81,91.42,79.59,42.7
6854,San Bernardino,92411,-117.331566,34.1272418,98.18,83.99,63.32,0.0,31.27,98.59,97.14,68.7
2553,Los Angeles,90012,-118.2395097,34.0592851,53.02,92.89,97.97,0.0,80.34,23.46,10.47,74.6
4435,Los Angeles,90280,-118.2241036,33.9506731,40.49,81.66,76.48,0.0,72.95,51.3,87.83,67.2
8386,San Bernardino,92410,-117.2661895,34.1032656,98.18,81.66,67.64,0.0,32.99,87.12,84.45,82.3
2580,Los Angeles,90255,-118.216407,33.9828819,53.02,81.66,72.18,0.0,63.83,68.18,82.93,82.8
2109,Sacramento ,95826,-121.3955102,38.5374689,64.8,40.92,42.89,20.08,81.69,73.68,75.81,63.8
4057,Los Angeles,91402,-118.4548516,34.2188235,82.1,66.23,55.23,0.0,80.35,85.82,65.7,69.7
4000,Stanislaus ,95358,-121.0573902,37.5442264,77.87,92.89,18.67,92.28,5.51,70.23,64.31,52.8
7076,Los Angeles,91766,-117.7865057,34.0546198,82.1,83.99,71.84,49.38,61.76,62.82,49.68,39.9
3415,Los Angeles,90640,-118.1235535,34.0060075,53.02,81.66,86.27,0.0,46.22,44.35,54.22,62.9
6170,Los Angeles,91706,-117.9659964,34.1027727,73.93,66.23,71.38,3.84,28.0,71.62,79.04,41.7
3604,Los Angeles,90201,-118.1751358,33.9744232,53.02,81.66,70.5,0.0,82.05,53.9,75.41,61.0
3204,Los Angeles,90201,-118.1514821,33.9583801,53.02,81.66,49.91,53.57,44.88,48.88,67.63,61.6
3213,Merced ,95340,-120.4917855,37.3071923,82.1,92.89,72.89,52.35,57.83,99.45,99.59,59.8
4930,Los Angeles,90255,-118.2254355,33.9692765,53.02,81.66,72.18,0.0,64.57,59.96,74.55,59.7
9352,Riverside ,92570,-117.2666634,33.8163878,98.18,92.89,14.9,34.9,67.16,65.79,93.77,67.4
4284,Los Angeles,90255,-118.2208725,33.9832062,53.02,81.66,72.18,0.0,62.48,68.18,82.93,77.1
4484,Los Angeles,90201,-118.1942193,33.9804922,53.02,81.66,70.5,0.0,64.64,46.24,62.62,68.1
2645,Los Angeles,91605,-118.3835614,34.1945637,77.87,81.66,66.4,0.0,67.15,71.62,85.59,51.1
3216,Los Angeles,90017,-118.2640302,34.05711,53.02,92.89,97.71,0.0,69.73,71.04,26.16,88.7
6117,Contra Costa,94804,-122.3567421,37.9283199,7.58,30.7,95.27,0.0,23.31,99.03,80.99,50.9
2601,Los Angeles,90248,-118.2949002,33.86433,31.84,81.66,77.57,18.14,94.7,69.63,64.44,19.0
4110,Los Angeles,91352,-118.3831998,34.217858,77.87,81.66,67.02,7.72,86.84,72.78,77.14,41.1
4271,Los Angeles,90059,-118.2341162,33.9243583,40.49,81.66,59.02,0.0,91.67,61.79,30.37,69.1
3729,Tulare ,93274,-119.3370033,36.196369,85.21,98.6,54.75,63.05,41.83,84.03,87.05,73.7
3452,Los Angeles,90065,-118.2455126,34.1174815,64.8,83.99,66.76,0.0,90.69,78.29,47.2,58.2
3577,Los Angeles,90255,-118.231291,33.9771202,53.02,81.66,72.18,0.0,65.77,68.18,82.93,74.5
5821,Los Angeles,91731,-118.0533005,34.0788602,64.8,66.23,63.42,29.57,92.73,45.9,44.46,70.6
2292,Contra Costa,94565,-121.8695963,38.0152346,22.34,17.81,61.05,0.0,75.08,98.83,97.03,61.0
3228,Los Angeles,90028,-118.321677,34.1009548,64.8,83.99,90.59,0.0,95.36,82.43,85.94,51.4
3248,San Bernardino,91786,-117.6426056,34.0904613,91.1,92.89,91.5,0.0,93.71,79.67,79.43,48.2
6170,Los Angeles,90011,-118.2621294,34.0173502,53.02,92.89,94.04,0.0,51.21,73.07,70.78,78.2
4287,Riverside ,92509,-117.3964984,34.02279,98.18,93.64,42.79,0.0,80.41,61.92,88.12,53.6
5257,Stanislaus ,95354,-120.9695762,37.6436844,73.93,92.89,64.02,38.02,58.43,88.03,91.12,39.8
3491,Los Angeles,90011,-118.2622815,34.0241996,53.02,92.89,94.04,0.0,66.25,73.07,70.78,75.9
4906,Los Angeles,90011,-118.2570623,34.0218419,53.02,92.89,94.04,0.0,63.57,73.07,70.78,72.9
2762,Los Angeles,90255,-118.2097713,33.9784203,53.02,81.66,71.57,0.0,67.28,59.51,73.08,49.1
3939,San Joaquin,95205,-121.254226,37.9672954,53.02,94.2,49.16,0.0,75.07,88.57,89.33,64.0
6230,Riverside ,92879,-117.5572508,33.875079,85.21,93.64,90.63,0.0,89.36,41.75,90.16,65.5
4004,Sacramento ,95818,-121.5071562,38.5612821,53.02,40.92,81.8,34.73,82.74,79.5,76.95,59.4
4932,Los Angeles,90003,-118.2684059,33.946945,40.49,81.66,75.51,0.0,59.51,89.2,90.56,67.9
3301,Los Angeles,91605,-118.4116037,34.1972751,77.87,81.66,66.4,0.0,85.81,66.44,76.42,55.2
4527,Stanislaus ,95357,-120.9148312,37.6444867,73.93,92.89,24.27,91.9,28.55,55.32,84.84,66.6
4506,Los Angeles,90061,-118.2718223,33.9109785,40.49,81.66,81.59,0.0,42.47,85.29,75.65,49.9
5662,Los Angeles,90222,-118.2543733,33.9083355,40.49,81.66,67.69,0.0,52.96,91.17,82.25,41.3
5888,Fresno ,93722,-119.8544515,36.7971891,91.1,97.22,90.22,7.17,56.34,75.0,46.1,60.9
5454,Los Angeles,91768,-117.7700769,34.0680438,82.1,83.99,80.32,0.0,95.61,83.29,63.65,54.8
3285,Los Angeles,90061,-118.2755609,33.92558,40.49,81.66,81.59,0.0,99.42,93.52,93.73,75.9
4195,San Bernardino,91764,-117.6324246,34.0667083,91.1,92.89,92.59,19.67,54.04,70.83,76.59,73.8
3804,Los Angeles,90247,-118.3073078,33.8749347,40.49,81.66,69.48,0.0,61.71,75.5,57.47,48.1
3549,Los Angeles,91406,-118.4847378,34.189727,82.1,54.48,85.36,78.22,84.1,81.54,77.87,62.3
5262,Los Angeles,91731,-118.0339351,34.0755467,64.8,66.23,58.43,14.09,75.0,55.39,58.35,63.6
3780,Los Angeles,91732,-118.0268687,34.0525708,60.88,81.66,87.12,47.37,59.08,55.85,31.64,55.9
4730,Los Angeles,90723,-118.1644286,33.9089742,40.49,81.66,66.83,0.0,83.79,66.24,82.0,55.1
4714,Los Angeles,90016,-118.3592342,34.0369278,60.88,81.66,75.83,0.0,98.88,82.23,46.38,59.0
1954,Los Angeles,91733,-118.0651222,34.0572554,60.88,81.66,68.24,8.24,62.76,62.69,62.0,74.0
5049,Los Angeles,90011,-118.2608661,34.0036935,53.02,92.89,92.97,0.0,66.01,73.07,70.78,84.1
6356,Los Angeles,90805,-118.1729332,33.8561559,31.84,69.14,79.7,55.47,43.79,88.38,80.64,45.5
3607,Los Angeles,90220,-118.2347142,33.8849107,31.84,81.66,90.17,15.96,39.94,94.9,92.36,57.2
4694,Fresno ,93727,-119.7273757,36.7322737,98.18,97.22,74.25,75.66,19.16,75.22,67.96,76.4
4077,Los Angeles,90022,-118.1324571,34.0117799,53.02,81.66,88.76,26.87,45.33,67.98,85.51,49.8
5895,Los Angeles,90037,-118.2858532,33.9923462,53.02,92.89,79.39,0.0,99.54,87.66,72.92,74.0
2210,Los Angeles,90248,-118.2869247,33.9127934,40.49,81.66,81.59,0.0,97.05,53.27,24.2,61.1
4754,Los Angeles,90022,-118.1597749,34.0158731,53.02,81.66,90.72,0.0,90.9,71.81,88.88,61.2
3524,Los Angeles,90221,-118.190616,33.900837,40.49,81.66,80.11,0.0,91.31,88.46,94.68,47.6
5281,San Joaquin,95231,-121.2688218,37.885527,60.88,81.66,35.11,91.93,60.42,31.98,15.14,60.8
3545,Riverside ,92503,-117.457896,33.9337586,91.1,92.89,83.16,0.0,22.94,68.41,90.82,51.1
3525,Los Angeles,91605,-118.3913647,34.2192112,77.87,81.66,66.86,7.83,74.28,76.24,80.7,56.7
2796,Los Angeles,91733,-118.0321896,34.0402202,60.88,81.66,78.49,65.24,93.03,62.69,62.0,61.3
3200,Los Angeles,90065,-118.2316884,34.1001272,53.02,92.89,82.04,0.0,51.11,78.29,47.2,59.1
4078,Los Angeles,90255,-118.2209803,33.9899239,53.02,83.99,72.18,0.0,67.82,60.18,67.32,56.2
3804,Los Angeles,91746,-117.991289,34.0555809,64.8,69.14,71.03,19.84,80.66,56.73,71.77,39.2
4902,Los Angeles,90001,-118.2629489,33.962408,53.02,81.66,75.52,0.0,70.86,80.2,80.01,75.6
3806,Los Angeles,90011,-118.2534818,34.010412,53.02,92.89,94.16,0.0,43.56,73.07,70.78,72.6
3264,Merced ,95340,-120.4781909,37.3040353,82.1,92.89,73.4,0.0,59.79,99.28,99.54,72.7
4065,Los Angeles,90813,-118.1915438,33.7862264,31.84,66.23,83.63,42.83,57.31,89.74,64.39,71.0
