Total Population,California County,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty
5155,Napa ,0.0,,11.52,65.83,7.01,14.53,38.31118061
6840,Los Angeles,84.91,42.8,13.78,44.84,98.25,14.84,17.84238715
2490,Orange ,38.01,48.02,58.63,85.92,50.52,3.49,16.49755731
5421,Sacramento ,55.6,42.46,68.82,0.0,88.94,41.37,15.52680222
5232,Riverside ,94.49,1.44,5.55,0.0,3.55,87.31,47.3042836
4522,Placer ,64.95,5.89,12.54,28.99,39.85,36.5,21.28182224
4006,San Bernardino,94.98,93.79,65.16,0.0,10.74,19.32,
4955,San Diego,50.44,59.0,10.88,32.81,63.18,62.33,23.02058591
2668,Orange ,18.14,66.38,46.07,42.84,32.16,30.75,
3627,Orange ,56.48,79.07,39.6,0.0,38.52,16.93,7.659694743
5430,San Mateo,0.0,16.47,60.24,0.0,58.51,65.3,15.04360465
4185,Alameda ,24.16,29.57,58.41,14.85,90.0,37.43,6.634063364
3738,Contra Costa,44.51,34.53,10.16,67.52,50.98,0.02,9.055406395
4695,San Diego,10.9,54.68,48.7,0.0,66.36,52.04,10.66191042
4488,San Diego,15.2,58.25,43.06,0.0,24.54,80.89,23.53452019
6187,Santa Clara,14.72,37.22,72.03,0.0,27.42,33.5,5.171844019
7720,San Bernardino,95.27,0.89,2.89,0.0,10.5,87.26,25.42633492
3472,San Francisco,0.0,13.96,59.9,0.0,83.39,22.85,42.54876463
1896,Los Angeles,91.83,39.29,31.96,0.0,84.71,20.99,
4175,San Diego,38.68,38.96,43.27,15.41,5.74,15.29,28.30702232
3556,Orange ,0.0,38.99,50.99,0.0,71.22,36.62,22.11777716
3567,Los Angeles,25.78,69.52,10.03,43.97,59.09,0.91,10.68493151
7361,San Diego,27.39,52.52,2.27,3.65,2.43,19.58,18.99862826
6474,San Francisco,0.0,13.83,67.99,0.0,71.5,5.2,28.63222777
2198,Shasta ,31.74,0.53,2.27,25.57,1.16,37.21,35.14445882
4396,Butte ,50.15,29.22,8.12,42.74,10.9,94.64,29.72648752
6921,San Diego,34.11,54.81,51.19,0.0,99.29,4.86,8.629579376
5045,Orange ,19.79,66.34,30.49,0.0,56.07,34.41,22.5708502
2894,Lake ,0.0,0.52,2.14,33.64,12.24,97.68,49.79742173
5223,Los Angeles,81.94,11.62,26.63,0.0,42.87,44.68,22.93381038
4263,Humboldt ,0.0,7.45,17.13,0.0,18.24,92.05,62.49654027
4733,San Diego,11.43,55.83,84.39,63.63,40.7,50.49,26.73858601
4708,Los Angeles,54.34,68.68,12.47,0.0,29.76,11.45,14.89909833
5103,Sonoma ,0.0,8.85,5.94,50.05,13.82,31.83,26.99548193
5032,San Diego,7.3,51.94,47.69,0.0,33.6,17.85,33.79909366
3887,Santa Clara,2.3,25.39,31.91,26.97,18.35,40.84,33.06945863
3775,San Diego,23.13,58.51,72.33,3.42,11.15,25.17,18.44875346
7232,San Luis Obispo,0.0,6.96,21.65,93.72,15.21,60.63,36.74121406
2577,Ventura ,0.0,29.12,38.29,67.95,41.21,44.56,16.72369547
6018,San Mateo,0.0,14.56,7.67,82.7,56.21,31.03,15.82446809
3992,San Diego,3.58,26.08,47.43,27.17,61.17,22.29,31.73668033
3885,Los Angeles,30.53,76.12,83.92,0.0,80.5,15.59,10.66878981
3352,Los Angeles,91.31,37.55,29.58,0.0,37.63,23.44,14.91198937
7024,Santa Barbara,0.0,2.93,21.69,84.16,19.43,41.61,20.13704377
9825,Solano ,19.74,19.35,19.84,4.02,83.34,39.18,11.16473616
1587,Sacramento ,50.17,41.84,76.35,0.0,30.35,79.18,4.662004662
3499,Los Angeles,45.72,70.97,22.87,45.17,35.31,5.03,10.24694862
2576,Contra Costa,0.0,19.03,34.91,0.0,30.24,37.83,18.6122154
4352,Contra Costa,17.18,23.88,72.68,0.0,31.46,53.1,12.97297297
5991,Alameda ,0.0,24.12,43.06,18.86,59.71,95.78,9.489402697
3066,Santa Clara,0.42,35.85,69.9,0.0,29.54,8.47,14.37908497
2165,Napa ,0.0,10.69,40.88,68.58,7.92,55.71,28.78619154
5267,Yolo ,34.07,20.46,27.0,71.4,25.73,12.75,42.87126755
5913,Los Angeles,82.12,10.18,10.22,0.0,10.63,64.44,47.34476444
3537,San Diego,14.0,53.64,58.04,0.0,17.51,41.77,52.21688034
5638,Sacramento ,82.36,31.71,28.46,20.43,58.38,44.09,20.35152636
4023,San Mateo,0.0,25.43,43.36,0.0,34.14,5.3,14.26034002
2115,Alameda ,40.26,32.24,48.43,0.6,95.68,38.64,2.023267577
7488,Orange ,63.86,89.34,17.74,16.27,16.53,8.21,9.305193915
3106,San Bernardino,98.95,55.94,9.76,54.53,5.28,29.24,8.43495935
3687,San Francisco,0.0,13.43,67.99,0.0,58.91,6.24,31.97430195
4557,San Bernardino,86.45,62.83,1.42,0.0,1.83,45.77,18.90774587
6170,Los Angeles,72.59,10.74,0.93,0.0,2.18,94.26,60.8776267
6347,Kern ,79.88,99.52,71.98,93.26,38.81,29.15,5.071647078
10109,Monterey ,0.0,0.87,13.07,80.07,71.16,13.52,
6086,Sacramento ,45.52,40.08,25.56,50.08,25.89,44.85,10.37914692
8122,San Diego,30.78,14.97,23.02,56.49,73.79,21.67,14.05951713
3790,Orange ,0.0,46.87,47.79,43.24,51.44,21.45,13.27605322
4846,San Bernardino,94.79,94.06,65.33,14.95,79.26,18.14,12.19666596
6549,Contra Costa,9.83,23.1,42.14,0.0,42.09,85.26,18.31659493
6931,Alameda ,0.0,31.66,67.46,0.0,89.37,35.32,14.11005226
4554,Los Angeles,9.33,67.32,24.86,0.0,34.51,38.58,8.982282653
1785,Mendocino ,0.0,1.9,3.9,57.66,4.71,63.53,22.46503497
5777,Ventura ,27.19,40.94,19.74,92.69,80.89,17.72,8.825635517
6850,Riverside ,76.2,13.77,35.25,0.0,82.3,26.18,23.64915432
4531,San Mateo,0.0,26.26,45.92,38.79,41.6,26.07,19.95062837
1645,San Bernardino,68.69,2.78,1.92,0.0,4.45,78.81,37.45261562
4747,San Diego,34.38,52.62,54.5,5.15,98.37,8.33,15.78417556
3463,Mono ,,,0.21,19.33,0.96,32.73,23.4375
4733,Santa Clara,8.6,39.51,79.58,0.0,81.61,13.17,15.74906778
3695,Sacramento ,48.14,30.72,12.2,0.0,16.55,82.4,46.04413348
5180,Solano ,6.6,19.44,49.01,0.0,10.2,79.46,28.28319222
5956,Alameda ,36.79,33.3,44.33,0.0,50.6,20.39,10.12463719
4547,Los Angeles,0.0,73.89,28.45,0.0,65.98,5.21,11.77566225
4372,Placer ,76.11,26.37,51.76,0.0,67.74,36.31,28.11796488
2680,Riverside ,70.15,13.88,8.66,72.7,12.14,30.55,7.969052224
5240,Santa Clara,16.3,37.27,58.83,0.0,57.49,20.67,10.67777357
286,Los Angeles,88.25,26.25,1.17,0.0,5.51,6.64,18.3908046
6521,San Mateo,0.0,24.17,58.04,0.0,72.98,8.98,9.386106624
4609,Sonoma ,0.0,7.52,26.7,0.0,68.99,39.83,22.43953733
5849,Marin ,0.0,11.87,22.47,0.0,74.06,27.65,24.19194924
4345,San Diego,26.79,55.1,40.0,0.0,15.79,21.83,28.59016393
4615,San Diego,21.3,52.78,57.64,0.0,76.81,16.94,5.606967882
5536,Solano ,12.13,20.37,21.95,0.0,8.31,46.98,10.46353102
3883,Alameda ,0.0,30.3,78.44,0.0,19.0,73.06,13.44810379
5063,Los Angeles,0.0,78.16,82.82,0.0,63.79,34.91,9.601449275
2765,Los Angeles,87.82,34.82,19.46,0.0,81.24,19.63,19.08745247
3837,San Diego,48.68,39.1,57.71,54.67,13.95,35.23,28.51498954
5296,San Luis Obispo,6.3,10.33,5.18,49.72,9.22,49.08,16.47905518
1736,Placer ,3.0,2.72,3.56,0.0,26.86,2.56,28.05194805
2408,San Francisco,0.0,16.13,99.54,0.0,30.9,34.5,23.65283739
2266,Santa Barbara,0.0,3.34,19.54,86.88,6.05,41.61,21.2962963
2968,Monterey ,0.0,4.38,17.78,0.0,75.1,20.08,25.02831257
2688,Monterey ,0.0,3.4,5.55,94.89,12.76,78.1,43.81793478
7706,Santa Clara,0.0,31.37,32.24,7.34,77.25,0.46,6.013109148
4043,Los Angeles,30.85,77.32,76.6,0.0,24.95,29.04,9.914794733
6286,San Diego,49.96,46.66,22.23,62.64,17.24,51.55,17.03016241
2040,San Francisco,0.0,14.82,97.36,0.0,28.04,64.86,21.83064121
5086,San Diego,13.42,54.61,46.22,0.0,89.17,46.53,7.864726701
3477,Riverside ,90.62,5.17,26.78,0.0,29.45,50.57,38.53688399
3429,Los Angeles,74.99,60.78,44.13,0.0,22.99,53.7,15.09711595
2559,San Diego,14.93,57.7,81.14,0.0,75.34,62.34,16.50333203
2470,San Mateo,0.0,21.93,29.81,0.0,81.28,30.59,12.69363167
5714,Los Angeles,68.08,75.08,53.01,0.0,42.57,33.02,18.58558251
2699,Los Angeles,11.32,70.66,79.48,13.55,32.63,48.09,23.20748182
4409,Humboldt ,,,1.26,25.77,2.33,89.07,44.93353028
5641,Contra Costa,37.57,30.14,15.59,73.73,22.17,85.79,31.16706363
3204,Los Angeles,92.46,93.13,17.93,0.63,5.04,27.22,6.801007557
5622,San Diego,30.27,59.48,25.66,33.68,33.97,48.85,9.135715543
3107,Orange ,66.53,89.67,8.66,0.0,52.84,7.6,4.483306836
4396,Placer ,74.46,23.82,51.8,0.0,97.09,31.99,11.82478438
2510,San Mateo,0.0,14.7,38.18,0.0,90.28,64.91,14.80104128
4929,Orange ,56.24,37.35,12.08,0.0,45.37,6.27,13.26899879
1939,Lassen ,,,3.65,0.0,10.0,37.28,51.3608871
4299,Santa Barbara,4.36,6.39,47.83,64.93,77.91,2.28,22.6507333
4921,San Bernardino,91.87,1.26,1.33,0.0,12.98,92.74,45.08816121
3434,San Diego,14.05,53.6,60.2,0.0,76.65,59.11,13.48964677
4625,Yolo ,36.85,22.96,34.2,25.97,22.54,12.75,50.35138487
4320,San Francisco,0.0,15.62,96.19,0.0,62.74,35.51,15.69572506
5184,Butte ,56.35,45.76,5.68,32.02,14.89,75.25,38.59515175
8339,Riverside ,59.81,9.13,40.33,0.0,62.93,7.37,24.56251585
4220,Orange ,0.0,29.43,54.06,19.89,48.2,4.09,14.62967209
3136,Alameda ,0.0,22.19,85.36,0.0,85.22,68.99,12.45891843
6781,El Dorado,67.01,1.83,0.51,38.23,2.2,38.47,23.88922702
7324,Santa Clara,10.32,33.59,51.57,17.57,63.29,31.17,7.089092651
1811,Plumas ,29.28,8.16,1.11,20.99,1.31,84.13,22.54688181
3669,San Diego,9.48,54.58,83.89,0.0,78.58,57.24,30.62130178
3386,San Mateo,0.0,27.76,41.16,23.95,81.6,9.13,7.161945484
4234,Riverside ,90.94,23.7,8.96,0.0,25.51,30.12,16.63267618
5215,Sacramento ,53.62,47.18,52.09,0.0,0.21,97.74,39.27980132
515,Los Angeles,90.92,33.67,7.36,0.0,6.71,29.99,27.3476112
4338,Los Angeles,50.52,56.52,42.25,6.54,12.32,29.01,10.88568935
6873,Santa Cruz,0.0,12.45,30.14,42.94,39.04,27.89,46.6873065
5865,Orange ,56.72,45.15,34.08,81.93,79.87,13.06,12.21360274
3204,Placer ,71.18,23.02,52.91,0.0,73.56,27.73,20.47051635
8167,San Mateo,0.0,15.38,36.08,0.0,70.81,75.31,20.44496487
7656,Sacramento ,57.36,30.32,37.92,0.0,43.51,64.6,31.21783877
1701,Riverside ,90.86,4.41,26.78,0.0,30.01,33.32,28.2674772
7824,Sacramento ,50.07,46.64,23.93,0.0,66.66,52.44,22.76598621
6555,Santa Clara,11.38,31.77,35.83,28.16,50.78,0.36,6.669585522
6539,San Diego,0.64,27.09,44.73,46.56,90.36,19.55,25.13376932
3235,Solano ,36.26,21.34,27.03,69.48,12.7,50.67,14.33915212
1448,Los Angeles,0.0,57.73,95.79,0.0,30.5,13.92,10.47957371
4136,San Diego,23.88,58.17,70.71,15.44,73.51,11.68,15.52660152
3694,San Diego,48.57,50.3,12.96,53.94,22.51,21.97,9.614293817
5515,Calaveras ,60.09,23.56,1.64,43.34,0.34,48.96,24.49445532
7819,Marin ,0.0,10.11,20.27,0.0,70.34,50.01,11.92543412
3652,San Diego,21.22,58.71,66.77,0.0,95.19,28.14,14.20245399
3114,Napa ,2.37,9.23,6.6,77.48,7.53,54.06,12.76320052
6804,Los Angeles,71.2,92.74,32.74,0.0,72.91,11.59,16.39685133
2082,Mendocino ,0.0,0.58,7.08,60.45,8.11,47.17,57.61589404
4582,Santa Clara,18.25,41.14,8.44,33.01,5.83,24.19,9.230055659
8850,San Bernardino,,,0.0,0.0,6.89,3.39,35.62951496
3703,San Mateo,0.0,22.76,48.34,0.0,31.38,36.93,13.27407407
5405,Sonoma ,0.0,5.69,25.33,0.0,69.69,44.71,42.79685402
2877,San Luis Obispo,0.0,8.17,24.81,59.95,71.82,35.47,50.22421525
5962,Solano ,28.59,21.55,17.1,0.0,34.79,83.35,25.46511628
3029,Los Angeles,43.5,72.21,27.14,0.0,28.48,9.04,15.0185238
6211,Los Angeles,0.0,68.5,17.99,0.0,64.95,12.39,16.952351
4070,Santa Clara,13.11,34.24,66.95,0.0,31.5,27.53,14.6513266
3471,Yolo ,35.46,21.8,30.55,70.84,19.68,12.75,44.24430059
3128,Santa Clara,0.0,32.87,68.17,0.0,81.78,2.92,18.23129252
2541,Sacramento ,76.04,31.87,34.43,0.0,38.07,44.72,14.77773328
4319,Sonoma ,0.0,4.83,10.84,62.24,13.62,28.59,19.22448026
2319,Los Angeles,35.96,71.97,89.93,0.0,65.5,1.93,22.39292365
2868,Orange ,0.0,57.63,94.3,0.0,45.02,15.72,27.91318865
4838,Santa Clara,0.0,32.79,69.2,0.0,84.27,3.47,13.54757404
4144,Santa Cruz,0.0,13.85,14.43,26.2,88.18,18.37,21.00598272
4972,Los Angeles,25.0,50.94,19.79,23.51,68.25,2.52,10.24280759
6114,Santa Cruz,0.0,17.33,12.2,22.38,79.23,17.25,11.82416172
1530,Marin ,0.0,11.14,20.37,0.0,79.89,45.75,9.722222222
2007,Alameda ,0.0,19.91,64.16,0.0,31.84,92.69,21.92289828
4334,San Francisco,0.0,13.37,67.58,0.0,51.39,6.24,31.21373308
7575,Los Angeles,0.0,73.17,35.9,0.0,62.03,6.4,7.280068518
5870,Santa Barbara,0.0,1.21,4.54,65.23,27.45,7.65,12.11424819
7404,San Diego,31.45,35.78,40.05,64.73,19.57,12.95,25.16818362
3263,Orange ,56.61,81.09,31.69,0.0,36.47,22.58,11.29837703
5073,Sacramento ,53.73,47.76,31.07,0.0,59.8,52.44,28.68112882
3108,San Diego,9.86,55.16,84.1,0.0,76.18,61.67,26.59846547
3263,Riverside ,69.49,9.53,59.13,12.39,21.16,5.36,13.98046398
5265,Sacramento ,75.58,29.65,54.28,0.0,36.76,58.86,24.83262325
7226,San Francisco,0.0,13.19,62.5,0.0,62.44,5.16,15.41191381
5343,Los Angeles,0.0,61.38,27.09,0.0,22.45,52.78,12.03532553
6471,Orange ,14.08,12.0,10.22,6.01,41.55,17.48,26.14924433
6528,Ventura ,47.12,44.64,11.27,0.0,61.06,29.52,19.13822928
2558,Santa Clara,0.0,30.97,72.61,0.0,55.57,0.96,14.79591837
5156,Ventura ,54.83,46.61,4.84,0.0,20.63,31.53,18.62821512
6125,Santa Clara,14.11,35.46,44.69,0.0,62.73,38.17,7.665321873
10622,San Diego,23.94,46.36,20.75,57.29,13.63,5.38,26.21082621
6926,Nevada ,58.7,6.45,2.43,27.23,6.95,71.57,30.05931853
2626,Santa Clara,14.67,36.44,76.71,0.0,49.18,32.58,10.91639284
4254,Orange ,10.55,11.32,5.99,0.0,84.22,22.51,44.31651151
2898,Alameda ,0.0,19.27,78.45,0.0,23.74,53.59,22.66533732
5946,Riverside ,83.14,13.49,22.18,0.0,84.15,26.01,12.44813278
2719,Santa Clara,0.0,32.46,46.84,0.0,63.17,3.47,19.62825279
4453,Los Angeles,91.61,90.4,5.18,21.65,9.82,25.78,10.25345622
4320,Santa Clara,15.28,35.39,66.56,0.0,93.66,27.18,26.08007238
3361,Marin ,0.0,11.66,41.04,0.0,88.6,13.07,3.539273518
4829,San Mateo,0.0,23.89,53.92,0.0,83.88,44.59,17.84416633
3584,Alameda ,0.0,21.51,96.48,0.0,81.99,52.06,20.67510549
7074,Alameda ,0.0,22.42,46.84,0.0,16.43,23.61,4.827586207
5919,Santa Clara,17.63,35.03,50.58,0.0,53.69,25.94,11.1652061
1811,Los Angeles,37.7,71.44,89.93,4.09,97.41,1.73,14.92537313
3615,Riverside ,90.99,4.9,49.89,0.0,37.41,50.57,32.85862248
3569,Los Angeles,,,2.09,0.0,0.0,45.85,37.24002248
4046,Calaveras ,62.47,7.43,2.54,27.7,4.29,43.45,32.36822569
4839,Los Angeles,81.81,32.62,16.56,44.87,78.46,35.11,24.05398891
3655,Del Norte,,0.76,0.85,83.23,2.68,73.28,38.6630533
4284,Los Angeles,10.71,66.99,24.81,40.72,35.09,38.63,9.536601746
5535,San Diego,31.85,55.69,55.2,0.0,98.95,7.18,9.141623178
4288,Merced ,73.74,64.27,17.93,62.7,3.46,99.04,14.87352445
15464,Kern ,77.8,99.31,48.15,84.52,10.78,16.86,13.24643418
7295,Santa Clara,4.54,14.29,44.44,62.44,7.12,72.1,21.49556726
6996,San Diego,24.88,59.25,58.58,0.0,77.39,26.14,15.38239538
5883,San Diego,44.11,49.86,21.9,48.89,32.94,6.6,11.75998717
3017,Riverside ,73.69,10.96,4.28,0.0,28.29,8.61,17.84810127
4237,San Mateo,0.0,27.51,32.17,4.72,51.47,10.4,7.706185567
3632,Alameda ,0.0,19.56,78.56,0.0,35.15,87.35,16.02864225
2413,Los Angeles,9.25,75.06,53.03,0.0,64.26,34.36,21.03658537
4901,Humboldt ,0.0,7.53,15.09,0.0,13.48,92.05,52.38434164
5284,San Mateo,0.0,18.09,65.26,0.0,67.89,57.63,12.18222493
3046,San Francisco,0.0,14.55,88.52,0.0,25.72,14.22,25.84396099
5295,Butte ,40.18,48.24,21.03,0.0,40.08,50.24,37.54358776
3912,Santa Clara,17.63,35.33,50.4,0.0,49.32,33.07,17.62452107
4380,Contra Costa,20.04,25.06,35.17,0.0,64.08,18.07,12.38729068
1990,Los Angeles,91.03,37.68,78.3,0.0,88.13,5.9,10.02739726
14044,Orange ,20.03,39.55,43.93,0.0,70.14,0.67,58.06860261
4232,San Francisco,0.0,14.27,97.36,0.0,31.96,16.2,13.91241229
4617,Santa Clara,1.23,36.86,65.44,0.0,61.59,25.4,8.840282524
4957,Orange ,0.0,44.49,44.06,43.47,73.04,22.33,32.35166739
5249,Riverside ,94.37,71.61,19.49,37.79,55.13,60.77,5.49132948
3814,Alameda ,0.0,27.3,59.68,36.33,13.96,71.83,16.8088033
5602,Santa Clara,14.53,34.84,37.58,0.0,65.0,31.07,13.74425023
6481,Placer ,60.62,2.08,11.03,12.55,33.58,34.43,23.35245775
6306,Los Angeles,15.06,73.54,7.67,0.0,50.95,20.87,16.94915254
3158,Los Angeles,0.0,75.74,22.64,0.0,46.88,5.11,18.70058439
5732,Fresno ,88.68,93.03,47.62,0.0,15.02,32.04,23.45679012
5850,Los Angeles,26.02,76.57,91.4,0.0,86.19,35.7,20.03707449
3536,San Francisco,0.0,12.85,66.69,0.0,37.17,6.24,20.61369001
6087,Santa Clara,16.0,37.0,52.22,0.0,64.54,20.93,25.84615385
4400,Los Angeles,61.99,90.86,13.56,0.0,26.78,13.32,13.82056688
1409,Siskiyou ,,0.34,0.51,28.23,0.39,59.7,40.2717727
3692,San Bernardino,93.78,1.81,0.6,0.0,4.53,39.72,34.0942928
5056,San Mateo,0.0,17.3,63.5,0.0,79.79,61.28,11.8155054
6291,San Diego,20.76,27.68,30.2,38.16,10.91,27.07,30.57559724
3544,San Francisco,0.0,16.33,83.82,0.0,15.82,53.24,37.55031627
5682,San Bernardino,72.27,3.03,2.33,0.0,3.13,78.81,41.72882004
3396,Placer ,75.24,7.88,16.59,9.76,9.37,39.33,16.05530474
6022,San Diego,9.81,28.42,48.3,21.22,81.93,11.33,30.09766793
4511,Shasta ,29.31,2.97,7.02,59.08,5.56,45.78,19.27409262
2973,Fresno ,,0.25,0.21,0.0,1.65,32.62,28.108445
3182,San Mateo,0.0,23.73,62.09,0.0,71.26,8.98,8.327847268
3603,Los Angeles,0.0,60.46,9.1,0.0,22.78,23.33,8.507709251
5863,San Francisco,0.0,15.9,83.82,0.0,19.51,50.31,25.94289743
2637,San Mateo,0.0,24.22,41.6,0.0,88.45,37.45,12.60115607
6421,Los Angeles,28.53,55.58,39.95,30.12,82.74,4.42,13.16379955
2146,Plumas ,33.66,1.62,0.62,0.0,1.04,65.09,58.80974695
5662,Contra Costa,20.49,24.75,62.84,0.0,76.75,16.63,7.910313901
2706,Alameda ,0.0,23.51,75.03,0.0,80.98,84.36,11.45447054
12473,San Diego,15.39,37.74,25.82,25.11,65.75,4.3,19.38028627
4119,San Mateo,0.0,16.74,36.95,19.63,15.42,79.51,7.799505507
3653,Santa Barbara,2.86,5.97,16.01,85.05,53.47,3.08,12.11706783
2742,Sacramento ,62.09,48.54,10.72,49.42,16.93,56.64,9.578107184
5814,Sacramento ,52.9,47.61,31.07,0.0,58.5,52.44,20.02512112
2643,Orange ,0.18,39.64,52.01,0.0,43.97,23.31,22.87708414
4396,Monterey ,0.0,3.8,14.22,0.0,18.88,72.3,49.78375781
4261,San Diego,24.48,54.71,48.76,0.0,23.95,21.83,27.32986563
3801,San Diego,45.42,37.83,46.84,48.06,67.67,31.0,24.20418698
4534,Santa Clara,15.63,34.96,32.8,0.0,36.25,31.32,21.92755498
4820,San Mateo,0.0,22.32,36.47,0.0,34.53,58.04,10.1997897
5191,San Francisco,0.0,13.78,67.81,0.0,71.98,5.4,18.96706856
4320,Los Angeles,84.13,51.13,40.15,0.0,88.08,46.14,7.274360126
1840,Santa Clara,0.0,31.26,72.8,0.0,71.74,1.76,9.547244094
4571,Fresno ,88.88,92.38,37.58,11.56,5.9,16.05,9.253945481
7458,Santa Cruz,0.0,12.65,30.96,26.9,67.43,26.37,29.69406119
1281,Riverside ,82.08,6.78,2.49,0.0,60.72,33.44,29.47761194
4019,Ventura ,40.15,45.35,6.06,9.8,57.03,17.33,13.27037773
2781,San Mateo,0.0,18.59,62.74,0.0,71.47,38.44,4.823488291
3884,Orange ,58.24,42.56,12.14,0.0,69.02,8.84,27.86492954
3539,Los Angeles,55.49,63.85,37.4,0.0,9.19,35.1,3.736479843
7947,San Diego,4.89,23.26,30.86,67.45,47.0,19.15,11.79738984
3629,San Diego,12.64,50.25,34.07,0.0,49.88,2.41,7.140808718
3380,Santa Cruz,0.0,13.1,16.02,39.06,45.57,25.1,27.30386052
4467,Orange ,15.26,62.92,72.3,0.0,73.07,18.16,16.70817297
6270,Santa Barbara,4.84,7.2,30.55,0.0,68.65,13.83,38.84904087
4301,San Luis Obispo,0.0,7.26,13.87,38.36,66.96,26.38,23.08014229
4521,Santa Clara,18.2,34.18,34.2,0.0,78.4,32.88,23.41206145
3283,Alameda ,6.73,30.63,27.03,0.0,39.15,90.96,16.70068027
5095,Sonoma ,0.0,2.92,44.96,64.56,39.5,70.77,29.7958433
7122,Los Angeles,11.73,56.89,5.32,43.51,65.07,0.8,15.66605453
2407,El Dorado,70.42,4.54,3.56,43.91,6.8,51.63,22.855899
6883,Santa Clara,18.75,33.52,24.72,0.0,71.35,24.85,17.41908007
8839,Santa Barbara,0.0,4.66,26.06,26.77,70.45,1.95,41.66666667
2524,Orange ,48.03,28.59,55.6,0.0,86.97,14.27,8.242950108
5484,Ventura ,69.22,48.83,16.77,0.0,82.01,28.44,12.25177969
5226,Ventura ,17.53,37.42,17.07,67.25,21.13,41.9,14.61415434
7246,Orange ,15.5,28.03,11.17,0.0,72.67,2.68,7.788679245
7225,San Diego,6.01,51.46,35.38,0.0,31.72,7.47,26.93613581
5140,Los Angeles,76.44,92.94,51.41,52.41,58.25,9.42,8.963691377
3633,Alameda ,0.0,21.03,92.59,0.0,58.78,32.89,39.84761905
6386,San Diego,27.82,59.24,16.74,43.74,65.35,33.14,23.06856966
5243,Fresno ,88.8,92.89,58.55,30.99,0.66,36.39,12.63220914
6404,Riverside ,72.3,70.08,9.1,0.0,99.89,20.76,11.16727215
5090,Los Angeles,0.0,74.52,69.2,0.0,72.07,7.2,8.124525437
2267,Yolo ,36.47,22.12,30.55,20.76,29.9,12.75,44.34082238
6643,Orange ,61.6,71.87,25.56,0.0,70.26,5.31,6.815458358
6210,Orange ,55.54,35.36,55.33,0.0,71.57,15.73,12.45614035
3355,Sacramento ,52.34,29.25,30.96,0.0,9.84,59.45,24.72918601
1774,Marin ,0.0,6.16,1.11,0.0,3.52,8.03,39.64562569
2937,Alameda ,0.0,21.4,66.86,0.0,67.13,29.4,6.152647975
4029,Alameda ,16.03,37.98,43.62,0.0,86.72,8.38,10.91466289
1952,Mendocino ,0.0,,2.43,45.53,0.82,41.62,40.07056452
4518,Contra Costa,3.76,23.06,19.05,0.0,56.82,82.24,9.220886863
3988,Santa Clara,16.45,34.92,35.96,0.0,51.0,30.3,14.80477223
4131,Orange ,61.2,78.2,54.91,23.81,96.21,11.46,10.78314687
6747,Sacramento ,88.08,27.25,13.48,0.0,29.35,10.79,
4505,Orange ,0.0,49.97,38.45,0.0,52.21,36.51,13.33185939
5327,Sonoma ,0.0,2.34,13.41,76.85,11.58,25.81,17.19535783
5181,Los Angeles,81.46,30.45,48.81,0.0,87.24,11.54,12.46958637
4212,Sacramento ,84.35,31.75,28.07,0.0,41.91,45.68,20.72223389
6672,Kern ,49.78,4.48,15.09,0.0,6.55,92.12,23.52220521
1939,Los Angeles,52.2,63.09,28.91,0.0,10.02,14.1,6.481481481
3408,El Dorado,67.99,,2.76,67.85,23.92,34.07,13.44388511
2618,Alameda ,12.0,29.0,30.05,0.0,9.6,88.24,18.68512111
2877,Los Angeles,37.93,76.07,67.78,0.0,29.96,12.4,16.96551724
5665,Orange ,39.75,26.31,27.52,0.0,62.63,15.01,26.8776824
6573,Ventura ,36.97,43.43,9.19,63.57,26.56,17.36,9.356275926
5544,El Dorado,62.83,,1.78,29.59,4.74,55.98,18.03503951
2810,El Dorado,76.46,13.15,1.58,20.03,3.7,49.0,19.58549223
3118,Placer ,74.84,25.42,57.4,0.0,82.56,32.26,10.65126724
7138,San Luis Obispo,0.0,6.76,16.2,74.83,51.04,37.0,18.47678523
4068,Los Angeles,51.27,69.93,14.59,8.73,51.34,9.23,13.91326147
5500,Plumas ,,43.97,2.69,0.0,5.3,84.07,35.4440462
6301,Kern ,80.18,99.26,32.53,0.0,12.6,16.78,20.88195181
2221,San Diego,9.78,54.0,76.19,0.0,96.59,22.78,23.88392857
3901,Placer ,64.06,23.63,57.43,0.0,17.99,43.5,21.01083032
3759,Los Angeles,28.0,70.78,39.76,29.39,36.85,0.82,6.376109766
7080,Contra Costa,39.44,31.03,20.98,31.05,33.54,67.37,13.03851641
5240,San Luis Obispo,0.0,9.84,10.33,64.96,47.26,41.32,42.01517215
2691,San Diego,15.04,54.43,59.17,0.0,48.45,51.4,12.21509972
3826,San Francisco,0.0,14.26,61.52,0.0,75.96,23.49,24.07578558
4069,Orange ,44.53,61.71,35.06,7.44,16.68,19.42,12.31599607
6763,Sonoma ,0.0,3.79,20.44,5.58,45.48,52.58,32.20819742
3214,Santa Clara,14.51,35.27,36.95,0.0,77.67,31.32,12.41896963
2941,Orange ,0.0,37.9,41.02,0.0,53.06,36.62,40.38987688
5230,San Diego,53.54,52.76,5.86,34.27,20.27,27.88,11.08588725
3840,Sonoma ,0.0,4.02,20.94,63.73,22.55,26.87,17.60170168
