Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty Pctl,Cardiovascular Disease Pctl
2978,Santa Clara,94043,-122.1006423,37.409233,16.94,40.92,72.98,0.0,30.61,7.84,8.75,26.7
1446,Los Angeles,91311,-118.6106718,34.3160081,82.1,42.86,13.84,0.0,87.38,20.96,22.53,20.35
4505,Orange ,92647,-118.0193307,33.7074614,40.49,66.23,20.85,0.0,48.99,20.99,16.67,26.24
2476,San Diego,92024,-117.2904158,33.0576984,31.84,52.61,24.31,67.56,94.84,6.45,30.03,12.78
4238,San Francisco,94116,-122.4804177,37.7460215,7.58,20.16,92.88,0.0,88.06,17.73,33.34,23.04
4024,San Diego,92064,-117.0283696,32.9677095,53.02,52.61,15.61,0.0,24.73,14.8,21.45,30.84
4797,Sacramento ,95628,-121.3002417,38.656309,69.23,32.61,30.39,0.0,58.19,45.14,24.86,32.63
4713,Solano ,95688,-122.0115118,38.3703216,31.84,17.81,12.77,58.52,3.12,82.83,6.11,68.68
4833,Orange ,92886,-117.7948035,33.8780654,69.23,69.14,72.27,47.4,36.31,11.52,13.76,31.64
5622,San Diego,91941,-116.9481393,32.7589751,53.02,66.23,20.41,41.66,54.31,23.06,23.93,10.68
3659,San Diego,92124,-117.1102052,32.8336423,40.49,40.92,41.13,0.0,79.58,22.96,17.26,15.38
6143,San Diego,92071,-116.9941684,32.8723023,40.49,52.61,19.27,0.0,20.62,39.92,15.06,50.21
5040,Sacramento ,95843,-121.3548798,38.7226029,69.23,30.7,28.65,0.0,,58.85,34.09,60.03
7603,San Mateo,94010,-122.3898031,37.5815575,7.58,32.61,51.74,0.0,57.24,11.51,25.1,3.22
2777,San Diego,92024,-117.2996671,33.0572295,31.84,52.61,22.56,69.01,37.96,6.45,31.6,12.78
4992,San Diego,92122,-117.2274041,32.8599014,31.84,40.92,60.3,0.0,95.43,2.66,47.53,5.4
3853,Marin ,94901,-122.5305318,37.9815305,7.58,10.74,33.95,0.0,87.89,28.13,32.92,14.25
3267,Santa Cruz,95003,-121.913426,36.9717451,16.94,17.81,19.85,10.15,66.29,15.83,28.81,8.58
7689,Sacramento ,95835,-121.5182326,38.6726382,60.88,30.7,29.41,0.0,13.44,59.69,36.04,76.14
5486,San Diego,92021,-116.8941897,32.8295319,60.88,66.23,19.14,0.0,69.06,62.17,25.34,38.95
5195,Shasta ,96065,-121.994176,40.8731168,40.49,2.42,1.28,29.05,1.35,10.34,49.94,30.84
6269,Santa Cruz,95003,-121.8771977,36.9736247,16.94,11.8,9.87,78.57,41.91,15.83,30.25,8.58
5535,San Diego,92131,-117.1057659,32.9282044,40.49,40.92,50.85,0.0,96.42,3.57,6.47,10.9
6523,Alameda ,94552,-122.0152514,37.7272587,16.94,20.16,32.2,1.73,82.97,12.53,15.64,49.68
5300,San Francisco,94122,-122.5104339,37.7566148,7.58,17.81,91.05,0.0,22.26,7.43,31.44,8.37
4505,Los Angeles,91006,-118.0470542,34.1553775,69.23,42.86,39.63,0.0,91.25,3.4,13.41,13.69
2556,San Francisco,94115,-122.4325551,37.7908976,7.58,30.7,98.52,0.0,47.93,50.8,8.56,9.56
5098,Los Angeles,90808,-118.122827,33.8138403,31.84,66.23,55.58,34.94,25.52,17.38,11.36,34.43
6705,Riverside ,92591,-117.1047166,33.5207723,82.1,4.73,21.74,46.71,13.62,15.19,11.89,66.09
1896,Los Angeles,91384,-118.6355485,34.4635721,85.21,32.61,21.89,0.0,13.05,4.53,5.96,30.57
4985,San Luis Obispo,93422,-120.6548827,35.4934879,31.84,18.03,11.76,45.98,24.79,41.24,48.94,28.62
2937,Los Angeles,90066,-118.4382414,34.0166822,53.02,81.66,84.41,0.0,77.52,24.46,15.93,22.07
1881,Del Norte,95531,-124.1930607,41.7755135,16.94,0.31,5.59,0.0,28.51,75.41,79.28,98.99
3544,San Francisco,94112,-122.4262823,37.7261197,7.58,30.7,95.74,0.0,20.78,40.95,38.4,14.0
3859,Alameda ,94550,-121.8009991,37.6672948,25.87,30.7,61.68,56.72,20.8,26.67,3.57,63.65
4106,San Diego,92011,-117.3269889,33.1220083,31.84,42.86,35.16,95.64,91.13,6.47,21.45,19.0
4320,Placer ,95678,-121.2771141,38.789047,73.93,17.81,46.1,0.0,77.44,53.19,10.96,63.35
3908,Riverside ,92260,-116.382169,33.7488598,98.18,10.74,27.32,0.0,26.61,26.68,45.37,20.12
3437,El Dorado,95682,-120.9937862,38.6862022,77.87,30.7,6.78,13.4,20.1,23.99,57.64,40.41
3906,San Bernardino,91784,-117.6607959,34.1280325,91.1,92.89,50.49,2.35,74.81,27.62,6.34,46.1
5604,Los Angeles,91207,-118.2629218,34.1823785,73.93,69.14,50.65,0.0,45.47,4.89,12.92,15.43
3404,Orange ,92869,-117.8204295,33.7769301,60.88,52.61,33.29,0.0,99.87,8.83,26.25,8.28
5972,San Diego,92129,-117.1186741,32.9332185,40.49,40.92,29.48,0.0,96.75,3.63,27.59,1.2
7167,Santa Cruz,95076,-121.7979629,37.001101,22.34,11.8,5.43,94.18,26.02,23.74,24.86,2.82
3234,San Mateo,94402,-122.3377716,37.5294551,11.08,40.92,29.55,54.19,50.5,40.62,1.89,6.82
3492,San Francisco,94123,-122.4447181,37.8049898,7.58,30.7,98.78,0.0,44.65,2.12,4.26,6.06
2490,Orange ,92604,-117.7807058,33.6856826,60.88,40.92,82.86,87.43,17.07,6.82,12.07,5.77
2678,Orange ,92886,-117.7692769,33.8986741,69.23,81.66,40.26,0.0,13.07,9.29,1.53,31.12
3596,Sacramento ,95831,-121.5470459,38.489903,60.88,30.7,19.46,55.09,4.41,56.09,31.98,41.8
4733,San Diego,92116,-117.1417318,32.7603326,25.87,52.61,76.91,0.0,30.74,39.13,35.58,16.92
5975,San Mateo,94019,-122.4708033,37.521253,7.58,32.61,8.94,90.44,8.23,38.69,21.45,5.93
1930,Ventura ,91320,-118.986805,34.1023158,60.88,40.92,1.58,35.7,8.89,0.36,15.29,1.1
4173,Santa Clara,95148,-121.7977322,37.3413456,22.34,52.61,47.45,3.08,12.86,23.96,30.81,26.7
766,Los Angeles,91362,-118.7998264,34.1572716,69.23,40.92,17.37,16.45,69.16,14.87,7.55,27.69
4313,Ventura ,91362,-118.8320102,34.1843442,64.8,40.92,26.71,0.0,56.82,22.0,0.93,39.9
3182,Orange ,90740,-118.1069698,33.7393938,31.84,66.23,17.0,0.0,56.44,18.73,14.83,50.41
3030,Riverside ,92270,-116.4015518,33.7631302,100.0,10.74,25.64,0.0,25.37,16.74,35.01,29.21
4795,Fresno ,93619,-119.5618119,37.004659,91.1,54.48,2.56,18.32,3.97,9.03,34.38,6.28
3907,Los Angeles,91775,-118.1107586,34.1081475,69.23,66.23,50.52,0.0,41.99,5.21,13.22,3.22
5485,Los Angeles,91030,-118.1449225,34.108241,69.23,66.23,64.72,0.0,49.14,2.77,9.7,12.78
7819,Marin ,94947,-122.5643084,38.0792992,11.08,10.74,17.39,0.0,55.11,25.81,34.58,2.32
4249,Orange ,92637,-117.7260302,33.601944,60.88,30.7,56.37,0.0,31.21,8.18,20.15,9.56
6003,Sacramento ,95757,-121.4250605,38.3868483,53.02,30.7,30.73,11.84,9.35,53.67,30.81,73.27
3596,Santa Barbara,93111,-119.8068138,34.4465699,25.87,1.86,26.21,51.87,56.24,25.58,26.81,4.18
4143,San Mateo,94044,-122.4859426,37.6364758,7.58,30.7,26.12,0.0,22.73,55.72,25.34,49.13
3458,Los Angeles,90046,-118.3650891,34.116659,69.23,81.66,65.86,0.0,73.54,8.86,24.86,34.21
4866,Humboldt ,95501,-124.1501286,40.7886073,0.24,7.76,15.82,0.0,64.04,92.17,64.1,69.65
4475,Santa Clara,95032,-121.9811671,37.2575105,22.34,52.61,50.22,63.47,79.57,2.56,5.83,2.03
5281,Humboldt ,95519,-124.0533616,40.9331482,0.24,7.76,5.77,50.83,3.96,79.7,49.01,45.12
2866,San Diego,92084,-117.2360535,33.237727,40.49,32.61,32.66,95.81,35.52,35.63,39.07,30.84
7195,Sacramento ,95835,-121.532096,38.6780725,60.88,30.7,29.41,32.83,62.05,54.11,12.07,66.92
8442,San Bernardino,92278,-116.1378978,34.4587143,91.1,4.87,4.34,0.0,0.01,10.55,73.27,44.86
6374,Los Angeles,90402,-118.5076229,34.0293136,53.02,69.14,62.66,0.0,57.78,0.62,18.44,4.49
6018,San Mateo,94038,-122.4994673,37.5417779,7.58,30.7,6.4,85.84,2.58,34.2,8.99,8.28
2541,Ventura ,93023,-119.2618887,34.4587926,73.93,32.61,3.76,61.57,16.36,38.25,14.58,52.51
4123,Orange ,92614,-117.8217375,33.6802504,53.02,40.92,56.88,0.0,21.02,7.33,24.58,18.1
3939,Del Norte,95531,-124.204051,41.7443155,16.94,0.31,3.75,0.0,38.88,75.41,89.69,98.99
2353,Nevada ,95949,-121.1052406,39.1744248,77.87,4.73,5.95,4.99,6.44,28.06,43.07,38.42
5021,San Francisco,94116,-122.4901861,37.7461534,7.58,17.81,92.88,0.0,67.35,17.73,24.4,23.04
3523,San Mateo,94404,-122.2630195,37.5606971,11.08,30.7,34.9,0.0,12.85,10.91,2.92,17.59
8042,Santa Clara,95124,-121.9426217,37.2581371,22.34,52.61,67.24,0.0,82.91,8.08,20.89,8.86
7976,Orange ,92688,-117.6187322,33.617141,64.8,30.7,15.18,0.0,36.85,4.21,13.94,14.0
2087,San Diego,91913,-116.9844864,32.6590401,25.87,83.99,46.5,0.0,18.4,2.9,2.02,0.62
6400,San Francisco,94121,-122.5098633,37.7824907,7.58,17.81,87.33,0.0,12.04,8.94,36.22,11.23
4040,San Diego,92107,-117.243159,32.751974,25.87,54.48,41.79,0.0,42.31,35.57,58.63,20.92
2222,Santa Clara,95014,-122.0102662,37.3171027,16.94,52.61,53.67,0.0,23.67,1.11,11.36,17.68
2785,Plumas ,95934,-120.9109355,40.0916592,69.23,4.89,0.86,27.77,1.99,16.23,63.13,21.59
4284,Los Angeles,90808,-118.0984125,33.8242122,40.49,66.23,38.47,17.42,19.66,26.23,12.07,51.56
4493,Los Angeles,91354,-118.5520012,34.4538482,98.18,40.92,74.95,0.0,29.59,8.02,15.29,54.39
4909,Fresno ,93657,-119.3805297,36.9057665,98.18,42.86,1.75,54.71,1.87,9.21,44.32,4.65
2578,Kern ,93312,-119.1367221,35.3762338,91.1,99.64,63.67,0.0,21.39,16.79,3.72,49.13
3288,Marin ,94904,-122.5282641,37.9456796,7.58,11.8,37.17,0.0,69.37,11.86,15.06,7.51
3093,Yolo ,95695,-121.7872092,38.6661851,53.02,10.74,14.76,0.0,23.77,64.44,19.66,60.38
2267,Yolo ,95616,-121.7555757,38.5536229,40.49,17.81,19.7,29.71,13.37,13.04,69.18,33.29
3059,Placer ,95661,-121.2543801,38.7237694,73.93,17.81,20.78,0.0,45.42,52.71,30.41,71.05
3624,San Luis Obispo,93401,-120.620955,35.2430451,16.94,11.94,9.1,78.77,21.54,26.82,29.88,18.34
5472,Sacramento ,95630,-121.173807,38.7028284,77.87,20.16,14.18,0.0,47.05,15.45,18.69,44.38
5130,Sonoma ,94931,-122.6934004,38.3222713,7.58,7.76,47.89,24.83,22.58,41.75,40.39,22.57
7055,Los Angeles,91307,-118.6570809,34.1918593,77.87,52.61,9.26,0.0,35.76,34.53,27.37,34.33
5129,Sacramento ,95831,-121.5338651,38.4908393,60.88,30.7,31.82,0.0,9.45,56.09,15.06,41.8
3603,Sonoma ,95409,-122.6641385,38.4784138,7.58,7.76,28.36,46.4,20.99,41.88,41.66,41.8
9511,Riverside ,92562,-117.2443765,33.5246081,77.87,17.81,12.16,25.14,1.8,27.55,12.07,68.45
5137,San Francisco,94118,-122.475543,37.7767698,7.58,20.16,93.29,0.0,68.12,9.57,15.06,8.58
1265,Modoc ,96104,-120.0968999,41.5761782,60.88,2.38,0.04,0.0,0.05,29.65,61.04,78.18
2524,Orange ,92653,-117.6841854,33.5831592,64.8,30.7,43.82,0.0,91.06,25.93,17.69,50.55
9554,Santa Barbara,93455,-120.4257095,34.9079217,16.94,1.86,36.55,93.32,32.84,30.78,25.53,18.03
2700,Nevada ,95949,-121.1947188,39.1006443,73.93,10.74,2.44,27.42,0.71,30.76,46.11,48.07
2625,San Francisco,94109,-122.4274293,37.7926193,7.58,30.7,98.58,0.0,54.64,47.5,10.17,8.96
5665,Orange ,92656,-117.7106408,33.5707126,60.88,30.7,51.24,0.0,35.54,3.42,28.81,3.69
3566,El Dorado,51,-120.4220948,38.8821468,73.93,7.82,0.57,50.69,3.48,28.28,46.35,31.12
5021,Madera ,93614,-119.7721217,37.1853582,91.1,93.64,3.51,16.62,4.15,19.97,38.88,50.01
3846,San Mateo,94044,-122.4918058,37.6532841,7.58,30.7,62.55,0.0,29.6,49.07,18.21,38.65
4409,Humboldt ,95542,-123.9644534,40.1577117,7.58,8.93,1.43,0.0,0.35,37.39,69.75,51.32
4139,Los Angeles,90275,-118.4075895,33.7558674,40.49,81.66,9.02,0.0,7.41,1.4,18.44,9.43
4319,Sonoma ,95472,-122.794423,38.3374068,7.58,7.76,8.19,66.1,6.35,20.45,26.45,4.89
3811,San Francisco,94109,-122.4247493,37.7937758,7.58,30.7,98.61,0.0,52.74,40.91,5.04,6.5
2235,Los Angeles,91387,-118.4042026,34.4087694,85.21,40.92,19.88,0.0,62.69,27.12,13.94,37.69
6526,Alameda ,94502,-122.2406697,37.7334484,7.58,30.7,50.75,0.0,12.22,30.28,4.78,9.56
4547,Orange ,92648,-118.0028204,33.6760101,40.49,66.23,17.31,0.0,20.19,19.64,15.29,33.89
7902,Yolo ,95618,-121.722018,38.5558571,40.49,17.81,28.97,24.13,50.06,9.8,53.16,9.81
5010,Los Angeles,91354,-118.5457784,34.4462571,98.18,40.92,82.23,0.0,44.02,9.3,8.75,59.18
6771,Orange ,92620,-117.7621304,33.7055501,60.88,40.92,89.67,96.75,9.36,13.23,10.79,20.51
2871,Sacramento ,95662,-121.2087748,38.7023418,77.87,20.16,15.87,84.38,37.25,33.31,25.53,57.03
4046,Calaveras ,95247,-120.4761869,38.1257461,73.93,4.74,2.3,36.15,13.16,9.71,59.07,26.99
3091,Los Angeles,90046,-118.3530199,34.1114184,69.23,81.66,67.62,0.0,52.58,5.24,26.45,15.02
1293,Napa ,94515,-122.5282377,38.6339801,11.08,4.75,4.74,69.7,11.03,8.03,38.69,2.37
3469,Orange ,92604,-117.7907468,33.6926896,60.88,40.92,41.1,0.0,24.58,18.18,20.89,23.79
13665,San Diego,92078,-117.1809654,33.1159777,53.02,52.61,50.77,26.66,15.48,7.12,36.22,11.49
4416,San Francisco,94122,-122.4807924,37.7624848,7.58,20.16,93.29,0.0,67.61,15.32,25.1,20.92
5119,Orange ,92610,-117.6498083,33.6829142,64.8,32.61,13.2,35.77,28.75,0.69,3.85,10.07
6452,Los Angeles,90277,-118.3827737,33.8496251,40.49,81.66,46.94,28.12,37.44,8.3,8.85,15.53
6126,Santa Clara,95014,-122.0617266,37.2991911,16.94,52.61,24.38,9.7,12.87,0.52,1.16,7.84
5617,Solano ,95687,-121.9444369,38.3401253,31.84,17.81,34.0,30.47,8.46,80.15,32.92,69.98
6696,Orange ,92692,-117.6482115,33.5758253,64.8,30.7,21.1,0.0,31.57,14.59,14.83,44.27
5083,San Francisco,94117,-122.4477884,37.7741958,7.58,30.7,98.52,0.0,62.34,23.91,28.37,21.04
7683,Riverside ,92592,-117.1030729,33.4952197,82.1,3.92,30.04,1.84,15.04,18.02,8.42,72.77
4232,San Francisco,94118,-122.4524293,37.7887307,7.58,30.7,98.52,0.0,44.87,15.04,23.31,7.84
4396,Monterey ,93955,-121.8432526,36.6015572,11.08,3.92,44.03,0.0,16.61,56.4,75.81,25.62
4557,Solano ,94534,-122.0507327,38.2950726,25.87,17.81,35.27,0.0,83.22,60.98,2.68,65.19
3608,Kern ,93225,-118.9619081,34.8027858,85.21,1.86,1.8,0.0,3.37,17.68,66.64,44.86
6387,Los Angeles,93551,-118.2221613,34.6227294,91.1,7.76,8.15,0.0,20.43,42.0,23.31,72.53
6794,Contra Costa,94595,-122.0543368,37.8736123,16.94,17.81,51.62,11.46,92.39,20.61,2.39,14.72
2348,San Mateo,94403,-122.3234915,37.5405075,11.08,32.61,38.51,72.75,68.17,25.53,1.16,5.87
5648,Riverside ,92203,-116.2852631,33.7366154,91.1,17.81,37.98,70.08,25.6,9.9,24.58,13.69
2984,Los Angeles,91436,-118.4786421,34.1404819,73.93,66.23,41.82,0.0,97.51,6.89,2.21,20.12
2585,Sacramento ,95608,-121.3394431,38.5863682,69.23,40.92,20.93,0.0,27.89,89.5,1.53,37.88
5118,Ventura ,93021,-118.8749096,34.2697479,64.8,40.92,14.55,66.38,23.36,29.61,8.56,47.76
3395,Ventura ,91320,-118.9022684,34.1808192,60.88,40.92,21.56,0.0,78.22,15.67,14.83,45.82
3725,Los Angeles,90815,-118.1251759,33.7921434,31.84,66.23,65.14,0.0,45.36,21.54,16.15,42.2
5625,Solano ,95687,-121.9443575,38.3572485,31.84,17.81,36.75,31.09,8.12,80.15,4.41,69.98
3874,San Luis Obispo,93405,-120.6569365,35.2929314,16.94,11.94,19.79,43.73,56.8,2.64,98.48,6.89
3543,Santa Clara,95148,-121.7892724,37.3276397,22.34,52.61,18.83,0.0,25.98,26.33,13.41,31.64
3828,San Mateo,94044,-122.508165,37.5910371,7.58,30.7,12.69,9.94,39.78,55.72,20.15,49.13
3406,Yolo ,95616,-121.7731005,38.5524621,40.49,17.81,17.95,0.0,27.26,13.04,58.16,33.29
4582,Santa Clara,95148,-121.7764533,37.3313031,22.34,52.61,18.83,11.53,6.6,26.33,8.99,31.64
3738,Contra Costa,94505,-121.6070438,37.9005821,40.49,17.81,10.68,63.89,12.62,53.05,9.35,59.64
3790,Contra Costa,94598,-122.031045,37.9314923,22.34,17.81,28.95,0.0,51.7,29.67,11.07,25.27
3240,San Mateo,94014,-122.4443609,37.7054512,7.58,30.7,73.08,0.0,27.69,66.86,21.06,17.68
6403,Alameda ,94552,-121.9830876,37.6518042,16.94,30.7,10.95,21.57,49.07,31.7,2.56,50.01
1362,San Luis Obispo,93401,-120.5594692,35.2737346,16.94,8.96,1.79,58.66,9.2,3.44,50.84,2.48
3479,Orange ,92886,-117.7847204,33.8699584,69.23,69.14,54.44,0.0,8.76,16.38,23.48,44.58
10001,Sonoma ,95404,-122.7071615,38.4857501,7.58,7.76,25.84,53.98,38.54,14.5,1.95,2.48
3029,San Diego,92103,-117.1858941,32.7530053,25.87,54.48,88.4,0.0,84.84,36.45,12.92,23.4
6590,San Diego,92107,-117.235253,32.7451404,25.87,54.48,41.79,0.0,30.57,29.7,39.07,15.21
3581,Orange ,92612,-117.8126304,33.6518934,53.02,40.92,17.65,23.96,34.01,1.0,32.92,0.54
2798,Los Angeles,91384,-118.7322957,34.5530069,82.1,8.67,2.69,0.0,77.55,18.91,18.21,81.35
7210,Los Angeles,91108,-118.1222337,34.1202462,73.93,54.48,51.57,0.0,22.23,1.17,9.94,5.62
5315,Los Angeles,91001,-118.1374464,34.2022911,69.23,42.86,9.73,46.88,21.34,52.86,13.76,36.67
2369,San Diego,92029,-117.0934081,33.0672688,53.02,52.61,30.38,31.93,76.48,8.25,11.89,16.72
3831,San Francisco,94122,-122.4906443,37.7526805,7.58,17.81,92.93,0.0,55.9,5.55,37.52,5.31
6591,Sonoma ,95404,-122.6518817,38.3855179,7.58,7.76,15.47,62.29,27.17,23.34,29.15,4.36
4328,Orange ,92630,-117.665172,33.644694,64.8,30.7,26.85,12.19,32.81,12.39,16.15,23.94
4287,Orange ,92646,-117.9840914,33.664929,40.49,54.48,26.02,0.0,33.95,12.27,11.7,9.26
8075,Alameda ,94550,-121.8054596,37.5511338,22.34,32.61,14.59,41.27,73.46,20.46,3.43,42.55
3343,Orange ,92780,-117.8143983,33.7587899,60.88,52.61,25.79,14.47,57.74,23.01,22.95,14.25
4372,Placer ,95661,-121.2401149,38.738963,73.93,17.81,34.37,0.0,40.81,54.82,41.27,75.5
3865,Los Angeles,91356,-118.5563556,34.142864,77.87,52.61,16.39,0.0,14.61,29.47,3.85,23.79
3517,San Diego,92126,-117.1381437,32.9272107,40.49,40.92,23.9,0.0,11.32,33.52,22.33,32.95
6193,San Francisco,94112,-122.4461642,37.7296356,7.58,30.7,95.74,0.0,80.36,28.86,12.92,11.76
3243,San Francisco,94118,-122.4754787,37.7833793,7.58,20.16,93.29,0.0,64.67,8.0,14.12,6.06
1645,San Bernardino,92277,-116.0639699,34.1916824,98.18,1.86,4.18,0.0,10.88,39.96,45.72,94.43
5683,Los Angeles,90049,-118.4768543,34.0472018,53.02,69.14,62.15,3.05,53.43,1.82,16.15,6.69
3633,Alameda ,94705,-122.248923,37.8618413,7.58,30.7,94.4,0.0,40.69,12.17,67.83,6.42
2126,Los Angeles,91741,-117.8642543,34.1611414,85.21,54.48,10.27,0.0,3.31,31.41,0.8,39.5
4120,Santa Cruz,95060,-122.0633466,37.0197696,22.34,40.92,16.78,12.5,26.29,7.8,19.25,9.56
3885,Los Angeles,90064,-118.4122005,34.0444598,53.02,81.66,82.24,0.0,88.16,12.65,9.49,37.69
2577,Ventura ,93001,-119.2710679,34.2875031,53.02,40.92,29.01,0.0,34.38,56.17,19.66,57.03
3082,San Benito,95023,-121.360018,36.80466,25.87,1.86,15.63,52.84,12.88,69.06,4.41,86.21
1859,Contra Costa,94563,-122.216662,37.8838155,7.58,30.7,23.71,0.0,82.48,7.28,0.6,9.81
5401,Riverside ,92253,-116.3111037,33.6653271,91.1,17.81,6.7,0.0,9.47,26.46,54.29,42.55
2568,Santa Barbara,93436,-120.4486596,34.6348033,22.34,1.86,10.96,23.65,9.73,65.39,51.93,80.64
2924,San Francisco,94114,-122.4324782,37.7670961,7.58,30.7,98.52,0.0,25.09,14.0,22.07,22.07
4219,Los Angeles,93536,-118.2230412,34.6382723,91.1,7.76,9.48,55.19,19.51,41.24,25.53,56.14
3499,Los Angeles,90210,-118.4005365,34.1171681,64.8,81.66,29.12,32.41,69.76,4.91,8.08,18.56
2502,Orange ,92648,-117.9924346,33.6509015,40.49,54.48,25.72,0.0,30.77,19.52,18.89,33.65
5693,Monterey ,93940,-121.8548464,36.5941325,11.08,3.92,40.78,0.0,36.08,14.15,45.56,1.45
4865,Sonoma ,94951,-122.6340481,38.3441037,11.08,8.67,10.98,58.21,35.73,17.02,29.15,5.62
7328,Santa Barbara,93117,-119.891155,34.4266384,25.87,1.86,6.8,0.0,31.24,31.28,43.57,19.2
3136,Alameda ,94610,-122.2190899,37.8121648,7.58,30.7,89.23,0.0,78.98,51.4,20.89,10.77
4521,Santa Clara,95118,-121.9014215,37.2478149,22.34,52.61,30.95,0.0,68.96,22.25,39.92,14.86
4922,San Diego,92024,-117.2529532,33.0362413,31.84,52.61,35.15,56.48,52.81,5.61,10.79,10.15
4453,Marin ,94965,-122.4787962,37.8556031,7.58,17.81,23.73,0.0,81.26,40.81,10.58,11.99
2613,Riverside ,92264,-116.5369045,33.7941045,100.0,10.74,7.43,0.0,25.68,55.19,44.81,38.84
6780,Orange ,92673,-117.6410286,33.470188,60.88,30.7,28.57,0.0,93.08,5.44,12.43,5.47
2757,Santa Barbara,93109,-119.7142781,34.4044168,25.87,1.86,20.35,0.0,21.43,15.9,35.44,1.62
6996,San Diego,92120,-117.0489527,32.7864961,40.49,52.61,41.92,0.0,69.32,23.24,20.64,15.67
4138,Santa Barbara,93105,-119.7222979,34.4309086,25.87,1.86,22.3,64.13,51.74,12.77,52.96,4.09
1665,Los Angeles,91748,-117.8687084,33.9765828,69.23,69.14,17.73,0.0,37.56,11.48,21.06,13.63
4942,San Diego,92008,-117.3205365,33.1483685,31.84,40.92,27.58,43.18,73.13,18.5,26.81,8.86
3248,Santa Barbara,93117,-119.8231719,34.4459283,25.87,1.86,26.21,49.34,54.02,20.17,4.92,6.0
4554,Los Angeles,90808,-118.1094908,33.8262637,31.84,66.23,38.46,0.0,27.76,26.08,7.55,51.42
2082,Mendocino ,95449,-123.1199446,38.9359453,22.34,1.86,3.77,61.6,2.53,73.08,64.1,15.14
2541,Sacramento ,95662,-121.2564915,38.6845185,73.93,20.16,26.99,0.0,69.63,37.98,28.81,58.52
3652,San Diego,92120,-117.073373,32.78497,31.84,52.61,51.7,0.0,93.29,21.84,14.12,10.77
7922,San Diego,91914,-116.9524957,32.6537849,25.87,94.67,32.89,0.0,19.91,9.43,8.08,15.14
3497,Sacramento ,95819,-121.440758,38.5740594,60.88,40.92,60.56,0.0,20.53,42.5,12.68,59.83
3379,Alameda ,94588,-121.930798,37.653163,16.94,30.7,33.49,28.5,88.04,8.64,10.79,6.5
3268,Los Angeles,90403,-118.4898132,34.0339243,53.02,81.66,62.95,0.0,49.0,18.73,8.42,27.69
5203,Orange ,92646,-117.9585824,33.6756654,40.49,54.48,29.27,67.04,46.03,23.86,4.41,20.51
4585,Santa Clara,95121,-121.788561,37.3011016,22.34,52.61,24.67,0.0,31.14,20.03,17.69,23.79
7191,Ventura ,93004,-119.1886473,34.281982,40.49,40.92,10.77,82.2,27.23,34.0,6.34,49.21
3613,San Mateo,94402,-122.3309033,37.553366,11.08,32.61,39.55,12.05,46.15,37.07,4.12,4.09
3794,San Diego,92122,-117.2117936,32.8521593,31.84,40.92,62.19,0.0,53.95,6.45,10.96,17.39
2492,Shasta ,96001,-122.4129541,40.5631564,31.84,7.76,16.15,0.0,12.68,86.88,40.21,68.07
2767,Contra Costa,94805,-122.3152847,37.9457334,7.58,20.16,35.81,17.07,16.38,77.42,40.39,57.03
3574,San Mateo,94070,-122.2567366,37.4991014,11.08,40.92,47.32,0.0,46.21,25.88,10.17,21.72
2819,San Diego,92109,-117.2344938,32.7981576,31.84,52.61,22.86,0.0,39.35,11.26,46.69,16.49
6956,Riverside ,92211,-116.2955164,33.7787664,98.18,11.8,36.19,19.43,47.78,20.71,18.89,36.33
6347,San Diego,92130,-117.235812,32.944286,31.84,40.92,77.39,0.0,84.65,1.91,36.67,5.2
7487,Fresno ,93730,-119.7573517,36.8842337,98.18,97.22,46.41,0.0,4.57,22.38,3.18,15.02
3248,Los Angeles,91103,-118.1823685,34.1648035,69.23,54.48,28.1,0.0,84.11,7.56,8.85,1.45
